,train,val,test
574,slide747,,
575,slide748,,
576,slide749,,
577,slide750,,
578,slide753,,
579,slide754,,
580,slide756,,
581,slide757,,
582,slide758,,
583,slide759,,
584,slide760,,
585,slide762,,
586,slide763,,
587,slide764,,
588,slide765,,
589,slide766,,
590,slide767,,
591,slide769,,
592,slide1001,,
593,slide1002,,
594,slide1003,,
595,slide1004,,
596,slide1006,,
597,slide1007,,
598,slide1008,,
599,slide1010,,
600,slide1011,,
601,slide1012,,
602,slide1013,,
603,slide1014,,
604,slide1015,,
605,slide1016,,
606,slide1018,,
607,slide1019,,
608,slide1020,,
609,slide1021,,
610,slide1022,,
611,slide1023,,
612,slide1024,,
613,slide1025,,
614,slide1026,,
615,slide1028,,
616,slide1030,,
617,slide1031,,
618,slide1032,,
619,slide1034,,
620,slide1036,,
621,slide1037,,
622,slide1038,,
623,slide1040,,
624,slide1041,,
625,slide1044,,
626,slide1045,,
627,slide1047,,
628,slide1048,,
629,slide1050,,
630,slide1051,,
631,slide1052,,
632,slide1053,,
633,slide1055,,
634,slide1057,,
635,slide1058,,
