,train,val,test
435,slide571,,
436,slide572,,
437,slide573,,
438,slide574,,
439,slide575,,
440,slide577,,
441,slide578,,
442,slide579,,
443,slide582,,
444,slide583,,
445,slide584,,
446,slide585,,
447,slide587,,
448,slide588,,
449,slide589,,
450,slide591,,
451,slide592,,
452,slide594,,
453,slide596,,
454,slide597,,
455,slide598,,
456,slide599,,
457,slide600,,
458,slide601,,
459,slide603,,
460,slide604,,
461,slide605,,
462,slide606,,
463,slide608,,
464,slide609,,
465,slide610,,
466,slide611,,
467,slide612,,
468,slide613,,
469,slide614,,
470,slide615,,
471,slide616,,
472,slide617,,
473,slide618,,
474,slide619,,
475,slide620,,
476,slide622,,
477,slide623,,
478,slide624,,
479,slide625,,
480,slide626,,
481,slide627,,
482,slide628,,
483,slide630,,
484,slide631,,
485,slide632,,
486,slide633,,
487,slide634,,
488,slide635,,
489,slide637,,
490,slide640,,
491,slide641,,
492,slide642,,
493,slide644,,
494,slide646,,
495,slide648,,
496,slide649,,
497,slide651,,
498,slide652,,
499,slide653,,
500,slide654,,
501,slide655,,
502,slide656,,
503,slide657,,
504,slide658,,
505,slide659,,
506,slide660,,
507,slide662,,
508,slide664,,
509,slide665,,
510,slide666,,
511,slide667,,
512,slide668,,
513,slide669,,
514,slide670,,
515,slide671,,
516,slide672,,
517,slide673,,
518,slide674,,
519,slide675,,
520,slide676,,
521,slide677,,
522,slide678,,
523,slide680,,
524,slide681,,
525,slide682,,
526,slide683,,
527,slide684,,
528,slide685,,
529,slide686,,
530,slide687,,
531,slide690,,
532,slide691,,
533,slide692,,
534,slide693,,
535,slide694,,
536,slide696,,
537,slide698,,
538,slide699,,
539,slide701,,
540,slide702,,
541,slide703,,
542,slide704,,
543,slide706,,
544,slide707,,
545,slide708,,
546,slide711,,
547,slide712,,
548,slide713,,
549,slide714,,
550,slide716,,
551,slide717,,
552,slide718,,
553,slide719,,
554,slide720,,
555,slide723,,
556,slide725,,
557,slide726,,
558,slide727,,
559,slide728,,
560,slide729,,
561,slide730,,
562,slide732,,
563,slide733,,
564,slide735,,
565,slide736,,
566,slide737,,
567,slide738,,
568,slide739,,
569,slide740,,
570,slide741,,
571,slide743,,
572,slide744,,
573,slide745,,
574,slide747,,
575,slide748,,
576,slide750,,
577,slide752,,
578,slide753,,
579,slide755,,
580,slide757,,
581,slide758,,
582,slide759,,
583,slide760,,
584,slide763,,
585,slide764,,
586,slide765,,
587,slide766,,
588,slide767,,
589,slide768,,
590,slide769,,
591,slide774,,
592,slide784,,
593,slide1000,,
594,slide1001,,
595,slide1002,,
596,slide1003,,
597,slide1005,,
598,slide1008,,
599,slide1009,,
600,slide1011,,
601,slide1013,,
602,slide1014,,
603,slide1016,,
604,slide1018,,
605,slide1019,,
606,slide1022,,
607,slide1023,,
608,slide1024,,
609,slide1025,,
610,slide1026,,
611,slide1027,,
612,slide1028,,
613,slide1029,,
614,slide1032,,
615,slide1034,,
616,slide1035,,
617,slide1037,,
618,slide1038,,
619,slide1039,,
620,slide1040,,
621,slide1041,,
622,slide1042,,
623,slide1043,,
624,slide1044,,
625,slide1045,,
626,slide1046,,
627,slide1047,,
628,slide1048,,
629,slide1049,,
630,slide1052,,
631,slide1053,,
632,slide1055,,
633,slide1056,,
634,slide1057,,
635,slide1058,,
