,train,val,test
119,slide182,,
120,slide183,,
121,slide184,,
122,slide185,,
123,slide187,,
124,slide188,,
125,slide189,,
126,slide192,,
127,slide193,,
128,slide194,,
129,slide196,,
130,slide198,,
131,slide199,,
132,slide200,,
133,slide201,,
134,slide202,,
135,slide203,,
136,slide204,,
137,slide205,,
138,slide206,,
139,slide207,,
140,slide208,,
141,slide209,,
142,slide210,,
143,slide211,,
144,slide212,,
145,slide213,,
146,slide214,,
147,slide215,,
148,slide216,,
149,slide217,,
150,slide218,,
151,slide220,,
152,slide221,,
153,slide222,,
154,slide223,,
155,slide225,,
156,slide226,,
157,slide227,,
158,slide228,,
159,slide230,,
160,slide231,,
161,slide232,,
162,slide233,,
163,slide234,,
164,slide235,,
165,slide236,,
166,slide237,,
167,slide238,,
168,slide239,,
169,slide240,,
170,slide241,,
171,slide243,,
172,slide245,,
173,slide246,,
174,slide247,,
175,slide248,,
176,slide249,,
177,slide250,,
178,slide251,,
179,slide252,,
180,slide253,,
181,slide254,,
182,slide255,,
183,slide257,,
184,slide259,,
185,slide260,,
186,slide261,,
187,slide262,,
188,slide263,,
189,slide264,,
190,slide267,,
191,slide268,,
192,slide269,,
193,slide271,,
194,slide272,,
195,slide273,,
196,slide274,,
197,slide275,,
198,slide276,,
199,slide278,,
200,slide279,,
201,slide280,,
202,slide281,,
203,slide283,,
204,slide284,,
205,slide285,,
206,slide286,,
207,slide287,,
208,slide288,,
209,slide289,,
210,slide290,,
211,slide291,,
212,slide292,,
213,slide293,,
214,slide295,,
215,slide296,,
216,slide297,,
217,slide298,,
218,slide299,,
219,slide300,,
220,slide301,,
221,slide303,,
222,slide304,,
223,slide305,,
224,slide306,,
225,slide307,,
226,slide308,,
227,slide310,,
228,slide311,,
229,slide312,,
230,slide313,,
231,slide314,,
232,slide315,,
233,slide316,,
234,slide317,,
235,slide318,,
236,slide319,,
237,slide320,,
238,slide323,,
239,slide324,,
240,slide325,,
241,slide326,,
242,slide327,,
243,slide328,,
244,slide329,,
245,slide331,,
246,slide332,,
247,slide333,,
248,slide334,,
249,slide335,,
250,slide336,,
251,slide338,,
252,slide339,,
253,slide342,,
254,slide343,,
255,slide344,,
256,slide345,,
257,slide346,,
258,slide347,,
259,slide348,,
260,slide349,,
261,slide352,,
262,slide354,,
263,slide355,,
264,slide357,,
265,slide358,,
266,slide360,,
267,slide361,,
268,slide362,,
269,slide366,,
270,slide369,,
271,slide370,,
272,slide371,,
273,slide372,,
274,slide374,,
275,slide375,,
276,slide376,,
277,slide377,,
278,slide379,,
279,slide380,,
280,slide381,,
281,slide382,,
282,slide383,,
283,slide384,,
284,slide385,,
285,slide386,,
286,slide387,,
287,slide388,,
288,slide389,,
289,slide391,,
290,slide392,,
291,slide394,,
292,slide396,,
293,slide397,,
294,slide398,,
295,slide399,,
296,slide400,,
297,slide401,,
298,slide402,,
299,slide404,,
300,slide405,,
301,slide406,,
302,slide408,,
303,slide409,,
304,slide411,,
305,slide414,,
306,slide415,,
307,slide416,,
308,slide417,,
309,slide418,,
310,slide420,,
311,slide421,,
312,slide422,,
313,slide424,,
314,slide425,,
315,slide426,,
316,slide427,,
317,slide428,,
318,slide430,,
319,slide431,,
320,slide432,,
321,slide433,,
322,slide434,,
323,slide436,,
324,slide437,,
325,slide438,,
326,slide439,,
327,slide442,,
328,slide444,,
329,slide445,,
330,slide447,,
331,slide449,,
332,slide450,,
333,slide451,,
334,slide452,,
335,slide453,,
336,slide454,,
337,slide455,,
338,slide457,,
339,slide458,,
340,slide459,,
341,slide461,,
342,slide463,,
343,slide464,,
344,slide465,,
345,slide466,,
346,slide467,,
347,slide468,,
348,slide469,,
349,slide470,,
350,slide471,,
351,slide472,,
352,slide473,,
353,slide474,,
354,slide475,,
355,slide476,,
356,slide477,,
357,slide478,,
358,slide479,,
359,slide481,,
360,slide482,,
361,slide483,,
362,slide484,,
363,slide485,,
364,slide486,,
365,slide487,,
366,slide488,,
367,slide491,,
368,slide492,,
369,slide493,,
370,slide494,,
371,slide495,,
372,slide496,,
373,slide498,,
374,slide500,,
375,slide501,,
376,slide502,,
377,slide505,,
378,slide506,,
379,slide507,,
380,slide508,,
381,slide509,,
382,slide510,,
383,slide511,,
384,slide513,,
385,slide515,,
386,slide516,,
387,slide517,,
388,slide518,,
389,slide519,,
390,slide520,,
391,slide521,,
392,slide522,,
393,slide523,,
394,slide524,,
395,slide525,,
396,slide526,,
397,slide528,,
398,slide529,,
399,slide530,,
400,slide532,,
401,slide533,,
402,slide534,,
403,slide535,,
404,slide536,,
405,slide537,,
406,slide538,,
407,slide539,,
408,slide540,,
409,slide543,,
410,slide544,,
411,slide549,,
412,slide550,,
413,slide552,,
414,slide554,,
415,slide555,,
416,slide556,,
417,slide557,,
418,slide558,,
419,slide559,,
420,slide560,,
421,slide561,,
422,slide562,,
423,slide564,,
424,slide565,,
425,slide566,,
426,slide568,,
427,slide569,,
428,slide571,,
429,slide572,,
430,slide574,,
431,slide576,,
432,slide577,,
433,slide578,,
434,slide579,,
435,slide580,,
436,slide581,,
437,slide583,,
438,slide584,,
439,slide585,,
440,slide586,,
441,slide587,,
442,slide588,,
443,slide589,,
444,slide590,,
445,slide591,,
446,slide592,,
447,slide593,,
448,slide595,,
449,slide596,,
450,slide597,,
451,slide598,,
452,slide599,,
453,slide600,,
454,slide601,,
455,slide602,,
456,slide603,,
457,slide605,,
458,slide606,,
459,slide608,,
460,slide609,,
461,slide610,,
462,slide612,,
463,slide613,,
464,slide614,,
465,slide615,,
466,slide617,,
467,slide618,,
468,slide619,,
469,slide620,,
470,slide622,,
471,slide623,,
472,slide624,,
473,slide625,,
474,slide626,,
475,slide627,,
476,slide628,,
477,slide629,,
478,slide630,,
479,slide632,,
480,slide633,,
481,slide634,,
482,slide635,,
483,slide636,,
484,slide637,,
485,slide638,,
486,slide639,,
487,slide640,,
488,slide641,,
489,slide642,,
490,slide643,,
491,slide644,,
492,slide645,,
493,slide646,,
494,slide648,,
495,slide649,,
496,slide650,,
497,slide651,,
498,slide653,,
499,slide654,,
500,slide655,,
501,slide657,,
502,slide659,,
503,slide660,,
504,slide662,,
505,slide663,,
506,slide664,,
507,slide665,,
508,slide666,,
509,slide667,,
510,slide668,,
511,slide670,,
512,slide671,,
513,slide673,,
514,slide674,,
515,slide675,,
516,slide676,,
517,slide677,,
518,slide678,,
519,slide679,,
520,slide680,,
521,slide681,,
522,slide682,,
523,slide684,,
524,slide685,,
525,slide686,,
526,slide687,,
527,slide690,,
528,slide691,,
529,slide692,,
530,slide693,,
531,slide694,,
532,slide695,,
533,slide696,,
534,slide697,,
535,slide698,,
536,slide699,,
537,slide700,,
538,slide701,,
539,slide703,,
540,slide704,,
541,slide705,,
542,slide706,,
543,slide707,,
544,slide708,,
545,slide709,,
546,slide710,,
547,slide711,,
548,slide712,,
549,slide713,,
550,slide714,,
551,slide715,,
552,slide716,,
553,slide717,,
554,slide718,,
555,slide719,,
556,slide720,,
557,slide721,,
558,slide722,,
559,slide723,,
560,slide724,,
561,slide725,,
562,slide726,,
563,slide727,,
564,slide728,,
565,slide729,,
566,slide730,,
567,slide731,,
568,slide732,,
569,slide733,,
570,slide734,,
571,slide735,,
572,slide736,,
573,slide737,,
574,slide738,,
575,slide739,,
576,slide740,,
577,slide741,,
578,slide744,,
579,slide745,,
580,slide746,,
581,slide747,,
582,slide748,,
583,slide749,,
584,slide750,,
585,slide751,,
586,slide752,,
587,slide753,,
588,slide754,,
589,slide766,,
590,slide1001,,
591,slide1002,,
592,slide1003,,
593,slide1004,,
594,slide1008,,
595,slide1010,,
596,slide1011,,
597,slide1012,,
598,slide1013,,
599,slide1014,,
600,slide1015,,
601,slide1016,,
602,slide1017,,
603,slide1018,,
604,slide1019,,
605,slide1020,,
606,slide1021,,
607,slide1022,,
608,slide1023,,
609,slide1024,,
610,slide1026,,
611,slide1027,,
612,slide1028,,
613,slide1029,,
614,slide1030,,
615,slide1031,,
616,slide1032,,
617,slide1033,,
618,slide1034,,
619,slide1035,,
620,slide1038,,
621,slide1039,,
622,slide1040,,
623,slide1041,,
624,slide1042,,
625,slide1044,,
626,slide1046,,
627,slide1048,,
628,slide1049,,
629,slide1050,,
630,slide1051,,
631,slide1053,,
632,slide1054,,
633,slide1055,,
634,slide1057,,
635,slide1058,,
