,train,val,test
301,slide393,,
302,slide395,,
303,slide396,,
304,slide397,,
305,slide398,,
306,slide399,,
307,slide401,,
308,slide402,,
309,slide403,,
310,slide404,,
311,slide405,,
312,slide406,,
313,slide407,,
314,slide408,,
315,slide409,,
316,slide410,,
317,slide411,,
318,slide412,,
319,slide413,,
320,slide414,,
321,slide415,,
322,slide416,,
323,slide417,,
324,slide419,,
325,slide420,,
326,slide421,,
327,slide422,,
328,slide424,,
329,slide425,,
330,slide427,,
331,slide428,,
332,slide429,,
333,slide430,,
334,slide433,,
335,slide434,,
336,slide435,,
337,slide436,,
338,slide437,,
339,slide438,,
340,slide439,,
341,slide440,,
342,slide441,,
343,slide442,,
344,slide443,,
345,slide444,,
346,slide445,,
347,slide446,,
348,slide447,,
349,slide448,,
350,slide449,,
351,slide451,,
352,slide452,,
353,slide453,,
354,slide454,,
355,slide455,,
356,slide456,,
357,slide457,,
358,slide458,,
359,slide459,,
360,slide461,,
361,slide462,,
362,slide463,,
363,slide464,,
364,slide465,,
365,slide466,,
366,slide467,,
367,slide468,,
368,slide469,,
369,slide471,,
370,slide472,,
371,slide473,,
372,slide475,,
373,slide477,,
374,slide478,,
375,slide479,,
376,slide480,,
377,slide481,,
378,slide482,,
379,slide483,,
380,slide484,,
381,slide488,,
382,slide489,,
383,slide490,,
384,slide491,,
385,slide492,,
386,slide494,,
387,slide495,,
388,slide496,,
389,slide497,,
390,slide498,,
391,slide499,,
392,slide500,,
393,slide501,,
394,slide502,,
395,slide503,,
396,slide504,,
397,slide505,,
398,slide506,,
399,slide507,,
400,slide508,,
401,slide510,,
402,slide511,,
403,slide513,,
404,slide514,,
405,slide517,,
406,slide518,,
407,slide519,,
408,slide521,,
409,slide522,,
410,slide523,,
411,slide525,,
412,slide526,,
413,slide527,,
414,slide528,,
415,slide529,,
416,slide530,,
417,slide531,,
418,slide532,,
419,slide535,,
420,slide537,,
421,slide539,,
422,slide540,,
423,slide541,,
424,slide542,,
425,slide543,,
426,slide544,,
427,slide545,,
428,slide546,,
429,slide547,,
430,slide548,,
431,slide549,,
432,slide551,,
433,slide552,,
434,slide553,,
435,slide554,,
436,slide557,,
437,slide558,,
438,slide559,,
439,slide561,,
440,slide562,,
441,slide563,,
442,slide564,,
443,slide565,,
444,slide566,,
445,slide569,,
446,slide570,,
447,slide571,,
448,slide572,,
449,slide573,,
450,slide574,,
451,slide575,,
452,slide576,,
453,slide577,,
454,slide578,,
455,slide579,,
456,slide580,,
457,slide581,,
458,slide582,,
459,slide583,,
460,slide584,,
461,slide585,,
462,slide586,,
463,slide587,,
464,slide588,,
465,slide589,,
466,slide590,,
467,slide591,,
468,slide593,,
469,slide594,,
470,slide595,,
471,slide596,,
472,slide598,,
473,slide600,,
474,slide601,,
475,slide603,,
476,slide604,,
477,slide605,,
478,slide606,,
479,slide607,,
480,slide608,,
481,slide609,,
482,slide610,,
483,slide612,,
484,slide613,,
485,slide614,,
486,slide615,,
487,slide616,,
488,slide617,,
489,slide618,,
490,slide619,,
491,slide620,,
492,slide622,,
493,slide623,,
494,slide625,,
495,slide626,,
496,slide627,,
497,slide629,,
498,slide631,,
499,slide633,,
500,slide634,,
501,slide635,,
502,slide636,,
503,slide638,,
504,slide640,,
505,slide642,,
506,slide643,,
507,slide644,,
508,slide645,,
509,slide646,,
510,slide647,,
511,slide648,,
512,slide651,,
513,slide652,,
514,slide653,,
515,slide655,,
516,slide656,,
517,slide657,,
518,slide659,,
519,slide660,,
520,slide661,,
521,slide662,,
522,slide663,,
523,slide665,,
524,slide667,,
525,slide668,,
526,slide669,,
527,slide670,,
528,slide673,,
529,slide674,,
530,slide675,,
531,slide676,,
532,slide677,,
533,slide678,,
534,slide679,,
535,slide680,,
536,slide682,,
537,slide685,,
538,slide687,,
539,slide688,,
540,slide690,,
541,slide691,,
542,slide692,,
543,slide693,,
544,slide695,,
545,slide696,,
546,slide697,,
547,slide698,,
548,slide701,,
549,slide702,,
550,slide703,,
551,slide704,,
552,slide706,,
553,slide708,,
554,slide709,,
555,slide710,,
556,slide711,,
557,slide712,,
558,slide713,,
559,slide714,,
560,slide715,,
561,slide716,,
562,slide717,,
563,slide718,,
564,slide719,,
565,slide720,,
566,slide721,,
567,slide722,,
568,slide723,,
569,slide725,,
570,slide726,,
571,slide728,,
572,slide729,,
573,slide730,,
574,slide731,,
575,slide732,,
576,slide733,,
577,slide734,,
578,slide736,,
579,slide737,,
580,slide738,,
581,slide739,,
582,slide740,,
583,slide741,,
584,slide742,,
585,slide743,,
586,slide745,,
587,slide747,,
588,slide748,,
589,slide752,,
590,slide753,,
591,slide766,,
592,slide1000,,
593,slide1001,,
594,slide1003,,
595,slide1004,,
596,slide1008,,
597,slide1009,,
598,slide1010,,
599,slide1011,,
600,slide1013,,
601,slide1014,,
602,slide1015,,
603,slide1016,,
604,slide1018,,
605,slide1019,,
606,slide1020,,
607,slide1022,,
608,slide1023,,
609,slide1027,,
610,slide1028,,
611,slide1029,,
612,slide1030,,
613,slide1032,,
614,slide1033,,
615,slide1034,,
616,slide1035,,
617,slide1036,,
618,slide1037,,
619,slide1038,,
620,slide1039,,
621,slide1040,,
622,slide1041,,
623,slide1043,,
624,slide1044,,
625,slide1046,,
626,slide1047,,
627,slide1048,,
628,slide1049,,
629,slide1050,,
630,slide1051,,
631,slide1052,,
632,slide1053,,
633,slide1056,,
634,slide1057,,
635,slide1058,,
