,train,val,test
89,slide129,slide888,slide867
90,slide130,slide899,slide869
91,slide131,slide903,slide881
92,slide132,slide909,slide882
93,slide134,slide923,slide926
94,slide135,slide927,slide957
95,slide136,slide929,slide963
96,slide137,slide970,slide968
97,slide138,slide988,slide980
98,slide140,slide993,slide983
99,slide141,slide998,slide984
100,slide144,slide1002,slide987
101,slide146,slide1010,slide991
102,slide147,slide1011,slide1012
103,slide148,slide1022,slide1020
104,slide150,slide1033,slide1024
105,slide151,slide1039,slide1032
106,slide153,,
107,slide155,,
108,slide156,,
109,slide158,,
110,slide160,,
111,slide161,,
112,slide162,,
113,slide163,,
114,slide165,,
115,slide166,,
116,slide167,,
117,slide168,,
118,slide169,,
119,slide170,,
120,slide171,,
121,slide172,,
122,slide173,,
123,slide174,,
124,slide176,,
125,slide177,,
126,slide179,,
127,slide180,,
128,slide181,,
129,slide182,,
130,slide183,,
131,slide184,,
132,slide185,,
133,slide186,,
134,slide188,,
135,slide189,,
136,slide190,,
137,slide191,,
138,slide192,,
139,slide193,,
140,slide194,,
141,slide195,,
142,slide196,,
143,slide197,,
144,slide198,,
145,slide201,,
146,slide202,,
147,slide203,,
148,slide205,,
149,slide206,,
150,slide207,,
151,slide209,,
152,slide210,,
153,slide211,,
154,slide213,,
155,slide214,,
156,slide215,,
157,slide216,,
158,slide217,,
159,slide219,,
160,slide220,,
161,slide221,,
162,slide222,,
163,slide223,,
164,slide224,,
165,slide225,,
166,slide226,,
167,slide227,,
168,slide228,,
169,slide229,,
170,slide230,,
171,slide231,,
172,slide232,,
173,slide233,,
174,slide234,,
175,slide235,,
176,slide236,,
177,slide237,,
178,slide239,,
179,slide240,,
180,slide241,,
181,slide242,,
182,slide244,,
183,slide245,,
184,slide246,,
185,slide247,,
186,slide248,,
187,slide249,,
188,slide250,,
189,slide251,,
190,slide252,,
191,slide253,,
192,slide254,,
193,slide255,,
194,slide256,,
195,slide257,,
196,slide258,,
197,slide260,,
198,slide262,,
199,slide263,,
200,slide264,,
201,slide266,,
202,slide268,,
203,slide269,,
204,slide270,,
205,slide271,,
206,slide272,,
207,slide275,,
208,slide276,,
209,slide278,,
210,slide279,,
211,slide280,,
212,slide281,,
213,slide282,,
214,slide283,,
215,slide285,,
216,slide286,,
217,slide289,,
218,slide290,,
219,slide291,,
220,slide292,,
221,slide293,,
222,slide294,,
223,slide295,,
224,slide296,,
225,slide297,,
226,slide298,,
227,slide299,,
228,slide300,,
229,slide301,,
230,slide302,,
231,slide303,,
232,slide304,,
233,slide305,,
234,slide306,,
235,slide307,,
236,slide309,,
237,slide310,,
238,slide311,,
239,slide312,,
240,slide313,,
241,slide314,,
242,slide315,,
243,slide316,,
244,slide317,,
245,slide319,,
246,slide321,,
247,slide323,,
248,slide324,,
249,slide325,,
250,slide326,,
251,slide328,,
252,slide329,,
253,slide330,,
254,slide331,,
255,slide332,,
256,slide333,,
257,slide334,,
258,slide335,,
259,slide336,,
260,slide337,,
261,slide338,,
262,slide340,,
263,slide341,,
264,slide342,,
265,slide343,,
266,slide346,,
267,slide347,,
268,slide348,,
269,slide349,,
270,slide350,,
271,slide353,,
272,slide354,,
273,slide356,,
274,slide358,,
275,slide359,,
276,slide361,,
277,slide362,,
278,slide363,,
279,slide365,,
280,slide366,,
281,slide368,,
282,slide372,,
283,slide373,,
284,slide375,,
285,slide378,,
286,slide379,,
287,slide380,,
288,slide381,,
289,slide382,,
290,slide383,,
291,slide384,,
292,slide385,,
293,slide388,,
294,slide389,,
295,slide391,,
296,slide393,,
297,slide394,,
298,slide396,,
299,slide397,,
300,slide398,,
301,slide399,,
302,slide400,,
303,slide401,,
304,slide402,,
305,slide403,,
306,slide404,,
307,slide405,,
308,slide406,,
309,slide407,,
310,slide408,,
311,slide409,,
312,slide410,,
313,slide411,,
314,slide412,,
315,slide414,,
316,slide416,,
317,slide418,,
318,slide419,,
319,slide420,,
320,slide421,,
321,slide422,,
322,slide423,,
323,slide424,,
324,slide425,,
325,slide427,,
326,slide428,,
327,slide429,,
328,slide432,,
329,slide433,,
330,slide436,,
331,slide437,,
332,slide438,,
333,slide439,,
334,slide440,,
335,slide441,,
336,slide442,,
337,slide443,,
338,slide444,,
339,slide446,,
340,slide447,,
341,slide448,,
342,slide449,,
343,slide450,,
344,slide451,,
345,slide452,,
346,slide453,,
347,slide454,,
348,slide456,,
349,slide458,,
350,slide459,,
351,slide460,,
352,slide461,,
353,slide466,,
354,slide467,,
355,slide468,,
356,slide469,,
357,slide470,,
358,slide471,,
359,slide472,,
360,slide474,,
361,slide476,,
362,slide477,,
363,slide478,,
364,slide479,,
365,slide481,,
366,slide482,,
367,slide484,,
368,slide485,,
369,slide486,,
370,slide487,,
371,slide488,,
372,slide490,,
373,slide491,,
374,slide492,,
375,slide497,,
376,slide498,,
377,slide500,,
378,slide501,,
379,slide502,,
380,slide503,,
381,slide504,,
382,slide505,,
383,slide506,,
384,slide507,,
385,slide508,,
386,slide510,,
387,slide512,,
388,slide514,,
389,slide515,,
390,slide518,,
391,slide519,,
392,slide520,,
393,slide521,,
394,slide522,,
395,slide524,,
396,slide526,,
397,slide527,,
398,slide530,,
399,slide531,,
400,slide532,,
401,slide534,,
402,slide535,,
403,slide536,,
404,slide537,,
405,slide539,,
406,slide540,,
407,slide541,,
408,slide542,,
409,slide543,,
410,slide544,,
411,slide545,,
412,slide546,,
413,slide548,,
414,slide549,,
415,slide550,,
416,slide552,,
417,slide553,,
418,slide554,,
419,slide557,,
420,slide558,,
421,slide559,,
422,slide560,,
423,slide563,,
424,slide564,,
425,slide565,,
426,slide566,,
427,slide567,,
428,slide568,,
429,slide569,,
430,slide570,,
431,slide571,,
432,slide572,,
433,slide573,,
434,slide574,,
435,slide575,,
436,slide577,,
437,slide579,,
438,slide580,,
439,slide581,,
440,slide582,,
441,slide583,,
442,slide584,,
443,slide585,,
444,slide586,,
445,slide587,,
446,slide588,,
447,slide589,,
448,slide590,,
449,slide591,,
450,slide592,,
451,slide593,,
452,slide594,,
453,slide595,,
454,slide596,,
455,slide598,,
456,slide600,,
457,slide601,,
458,slide602,,
459,slide603,,
460,slide605,,
461,slide607,,
462,slide609,,
463,slide610,,
464,slide611,,
465,slide612,,
466,slide615,,
467,slide616,,
468,slide618,,
469,slide619,,
470,slide620,,
471,slide621,,
472,slide623,,
473,slide624,,
474,slide626,,
475,slide627,,
476,slide628,,
477,slide629,,
478,slide630,,
479,slide631,,
480,slide632,,
481,slide633,,
482,slide634,,
483,slide635,,
484,slide636,,
485,slide637,,
486,slide638,,
487,slide639,,
488,slide642,,
489,slide643,,
490,slide644,,
491,slide645,,
492,slide646,,
493,slide647,,
494,slide648,,
495,slide649,,
496,slide650,,
497,slide652,,
498,slide655,,
499,slide656,,
500,slide657,,
501,slide658,,
502,slide659,,
503,slide660,,
504,slide661,,
505,slide664,,
506,slide665,,
507,slide666,,
508,slide667,,
509,slide671,,
510,slide672,,
511,slide673,,
512,slide674,,
513,slide675,,
514,slide676,,
515,slide677,,
516,slide678,,
517,slide679,,
518,slide682,,
519,slide684,,
520,slide685,,
521,slide686,,
522,slide687,,
523,slide688,,
524,slide689,,
525,slide690,,
526,slide691,,
527,slide692,,
528,slide693,,
529,slide695,,
530,slide696,,
531,slide698,,
532,slide699,,
533,slide700,,
534,slide701,,
535,slide702,,
536,slide703,,
537,slide704,,
538,slide705,,
539,slide706,,
540,slide707,,
541,slide709,,
542,slide710,,
543,slide711,,
544,slide712,,
545,slide713,,
546,slide714,,
547,slide715,,
548,slide716,,
549,slide717,,
550,slide719,,
551,slide720,,
552,slide721,,
553,slide722,,
554,slide723,,
555,slide724,,
556,slide725,,
557,slide727,,
558,slide728,,
559,slide730,,
560,slide731,,
561,slide733,,
562,slide734,,
563,slide735,,
564,slide736,,
565,slide739,,
566,slide741,,
567,slide742,,
568,slide743,,
569,slide744,,
570,slide745,,
571,slide746,,
572,slide747,,
573,slide749,,
574,slide750,,
575,slide751,,
576,slide753,,
577,slide754,,
578,slide755,,
579,slide756,,
580,slide757,,
581,slide766,,
582,slide769,,
583,slide770,,
584,slide772,,
585,slide774,,
586,slide781,,
587,slide1000,,
588,slide1001,,
589,slide1003,,
590,slide1004,,
591,slide1005,,
592,slide1006,,
593,slide1007,,
594,slide1008,,
595,slide1009,,
596,slide1013,,
597,slide1014,,
598,slide1015,,
599,slide1016,,
600,slide1017,,
601,slide1018,,
602,slide1019,,
603,slide1021,,
604,slide1023,,
605,slide1025,,
606,slide1026,,
607,slide1027,,
608,slide1028,,
609,slide1029,,
610,slide1030,,
611,slide1031,,
612,slide1034,,
613,slide1035,,
614,slide1036,,
615,slide1037,,
616,slide1038,,
617,slide1040,,
618,slide1041,,
619,slide1042,,
620,slide1043,,
621,slide1044,,
622,slide1045,,
623,slide1046,,
624,slide1047,,
625,slide1048,,
626,slide1049,,
627,slide1050,,
628,slide1051,,
629,slide1052,,
630,slide1053,,
631,slide1054,,
632,slide1055,,
633,slide1056,,
634,slide1057,,
635,slide1058,,
