,train,val,test
241,slide326,,
242,slide327,,
243,slide328,,
244,slide329,,
245,slide330,,
246,slide331,,
247,slide333,,
248,slide334,,
249,slide335,,
250,slide337,,
251,slide338,,
252,slide339,,
253,slide340,,
254,slide341,,
255,slide342,,
256,slide344,,
257,slide345,,
258,slide346,,
259,slide347,,
260,slide348,,
261,slide349,,
262,slide350,,
263,slide352,,
264,slide353,,
265,slide354,,
266,slide356,,
267,slide357,,
268,slide360,,
269,slide361,,
270,slide362,,
271,slide363,,
272,slide364,,
273,slide365,,
274,slide366,,
275,slide367,,
276,slide368,,
277,slide369,,
278,slide370,,
279,slide371,,
280,slide372,,
281,slide373,,
282,slide374,,
283,slide376,,
284,slide377,,
285,slide378,,
286,slide379,,
287,slide380,,
288,slide381,,
289,slide382,,
290,slide384,,
291,slide385,,
292,slide387,,
293,slide389,,
294,slide391,,
295,slide392,,
296,slide393,,
297,slide394,,
298,slide395,,
299,slide396,,
300,slide397,,
301,slide399,,
302,slide400,,
303,slide402,,
304,slide403,,
305,slide404,,
306,slide405,,
307,slide406,,
308,slide407,,
309,slide408,,
310,slide409,,
311,slide410,,
312,slide411,,
313,slide412,,
314,slide413,,
315,slide416,,
316,slide417,,
317,slide418,,
318,slide419,,
319,slide420,,
320,slide421,,
321,slide423,,
322,slide424,,
323,slide425,,
324,slide426,,
325,slide427,,
326,slide428,,
327,slide429,,
328,slide430,,
329,slide431,,
330,slide432,,
331,slide434,,
332,slide435,,
333,slide436,,
334,slide438,,
335,slide439,,
336,slide440,,
337,slide441,,
338,slide442,,
339,slide443,,
340,slide444,,
341,slide445,,
342,slide446,,
343,slide447,,
344,slide448,,
345,slide450,,
346,slide451,,
347,slide452,,
348,slide454,,
349,slide455,,
350,slide458,,
351,slide459,,
352,slide461,,
353,slide462,,
354,slide463,,
355,slide465,,
356,slide466,,
357,slide467,,
358,slide469,,
359,slide470,,
360,slide471,,
361,slide472,,
362,slide473,,
363,slide474,,
364,slide475,,
365,slide476,,
366,slide477,,
367,slide478,,
368,slide479,,
369,slide480,,
370,slide481,,
371,slide482,,
372,slide484,,
373,slide485,,
374,slide486,,
375,slide487,,
376,slide488,,
377,slide489,,
378,slide491,,
379,slide492,,
380,slide494,,
381,slide496,,
382,slide497,,
383,slide498,,
384,slide499,,
385,slide501,,
386,slide503,,
387,slide504,,
388,slide505,,
389,slide506,,
390,slide507,,
391,slide508,,
392,slide510,,
393,slide512,,
394,slide513,,
395,slide514,,
396,slide515,,
397,slide516,,
398,slide517,,
399,slide519,,
400,slide520,,
401,slide521,,
402,slide522,,
403,slide524,,
404,slide526,,
405,slide530,,
406,slide531,,
407,slide533,,
408,slide535,,
409,slide536,,
410,slide538,,
411,slide539,,
412,slide543,,
413,slide545,,
414,slide546,,
415,slide548,,
416,slide549,,
417,slide550,,
418,slide551,,
419,slide553,,
420,slide555,,
421,slide556,,
422,slide557,,
423,slide558,,
424,slide559,,
425,slide560,,
426,slide561,,
427,slide562,,
428,slide563,,
429,slide564,,
430,slide565,,
431,slide566,,
432,slide567,,
433,slide570,,
434,slide571,,
435,slide572,,
436,slide575,,
437,slide576,,
438,slide577,,
439,slide578,,
440,slide580,,
441,slide581,,
442,slide583,,
443,slide584,,
444,slide585,,
445,slide586,,
446,slide587,,
447,slide588,,
448,slide590,,
449,slide592,,
450,slide593,,
451,slide594,,
452,slide595,,
453,slide597,,
454,slide599,,
455,slide600,,
456,slide601,,
457,slide602,,
458,slide603,,
459,slide604,,
460,slide605,,
461,slide606,,
462,slide607,,
463,slide610,,
464,slide611,,
465,slide612,,
466,slide613,,
467,slide614,,
468,slide615,,
469,slide616,,
470,slide618,,
471,slide620,,
472,slide621,,
473,slide622,,
474,slide623,,
475,slide624,,
476,slide625,,
477,slide626,,
478,slide629,,
479,slide630,,
480,slide631,,
481,slide632,,
482,slide633,,
483,slide634,,
484,slide635,,
485,slide636,,
486,slide637,,
487,slide639,,
488,slide640,,
489,slide641,,
490,slide642,,
491,slide643,,
492,slide644,,
493,slide645,,
494,slide646,,
495,slide648,,
496,slide649,,
497,slide650,,
498,slide652,,
499,slide653,,
500,slide654,,
501,slide656,,
502,slide657,,
503,slide660,,
504,slide661,,
505,slide662,,
506,slide663,,
507,slide664,,
508,slide665,,
509,slide666,,
510,slide667,,
511,slide668,,
512,slide669,,
513,slide671,,
514,slide673,,
515,slide674,,
516,slide676,,
517,slide677,,
518,slide678,,
519,slide680,,
520,slide681,,
521,slide683,,
522,slide684,,
523,slide685,,
524,slide686,,
525,slide688,,
526,slide690,,
527,slide691,,
528,slide692,,
529,slide693,,
530,slide694,,
531,slide695,,
532,slide696,,
533,slide698,,
534,slide701,,
535,slide702,,
536,slide704,,
537,slide706,,
538,slide707,,
539,slide708,,
540,slide709,,
541,slide710,,
542,slide711,,
543,slide712,,
544,slide714,,
545,slide715,,
546,slide716,,
547,slide717,,
548,slide718,,
549,slide719,,
550,slide720,,
551,slide721,,
552,slide723,,
553,slide724,,
554,slide726,,
555,slide727,,
556,slide728,,
557,slide729,,
558,slide730,,
559,slide731,,
560,slide733,,
561,slide734,,
562,slide735,,
563,slide736,,
564,slide737,,
565,slide738,,
566,slide739,,
567,slide740,,
568,slide741,,
569,slide742,,
570,slide743,,
571,slide748,,
572,slide749,,
573,slide750,,
574,slide752,,
575,slide753,,
576,slide754,,
577,slide755,,
578,slide756,,
579,slide757,,
580,slide760,,
581,slide763,,
582,slide764,,
583,slide765,,
584,slide767,,
585,slide1000,,
586,slide1001,,
587,slide1002,,
588,slide1003,,
589,slide1004,,
590,slide1005,,
591,slide1006,,
592,slide1007,,
593,slide1008,,
594,slide1009,,
595,slide1010,,
596,slide1012,,
597,slide1013,,
598,slide1014,,
599,slide1015,,
600,slide1016,,
601,slide1017,,
602,slide1018,,
603,slide1019,,
604,slide1020,,
605,slide1021,,
606,slide1023,,
607,slide1024,,
608,slide1026,,
609,slide1027,,
610,slide1028,,
611,slide1029,,
612,slide1030,,
613,slide1031,,
614,slide1032,,
615,slide1033,,
616,slide1034,,
617,slide1035,,
618,slide1036,,
619,slide1037,,
620,slide1038,,
621,slide1039,,
622,slide1041,,
623,slide1042,,
624,slide1045,,
625,slide1046,,
626,slide1047,,
627,slide1048,,
628,slide1049,,
629,slide1050,,
630,slide1051,,
631,slide1052,,
632,slide1055,,
633,slide1056,,
634,slide1057,,
635,slide1058,,
