,train,val,test
406,slide537,,
407,slide538,,
408,slide539,,
409,slide540,,
410,slide541,,
411,slide542,,
412,slide543,,
413,slide545,,
414,slide546,,
415,slide547,,
416,slide548,,
417,slide549,,
418,slide550,,
419,slide553,,
420,slide554,,
421,slide555,,
422,slide556,,
423,slide557,,
424,slide558,,
425,slide559,,
426,slide560,,
427,slide561,,
428,slide562,,
429,slide563,,
430,slide564,,
431,slide565,,
432,slide566,,
433,slide567,,
434,slide569,,
435,slide570,,
436,slide571,,
437,slide573,,
438,slide574,,
439,slide575,,
440,slide577,,
441,slide578,,
442,slide579,,
443,slide580,,
444,slide581,,
445,slide582,,
446,slide583,,
447,slide584,,
448,slide586,,
449,slide587,,
450,slide588,,
451,slide589,,
452,slide590,,
453,slide592,,
454,slide593,,
455,slide594,,
456,slide595,,
457,slide596,,
458,slide598,,
459,slide600,,
460,slide601,,
461,slide602,,
462,slide603,,
463,slide604,,
464,slide605,,
465,slide606,,
466,slide607,,
467,slide608,,
468,slide609,,
469,slide610,,
470,slide612,,
471,slide613,,
472,slide614,,
473,slide615,,
474,slide616,,
475,slide618,,
476,slide619,,
477,slide620,,
478,slide621,,
479,slide622,,
480,slide623,,
481,slide624,,
482,slide627,,
483,slide628,,
484,slide629,,
485,slide631,,
486,slide632,,
487,slide634,,
488,slide635,,
489,slide636,,
490,slide637,,
491,slide638,,
492,slide639,,
493,slide641,,
494,slide642,,
495,slide644,,
496,slide645,,
497,slide646,,
498,slide647,,
499,slide648,,
500,slide649,,
501,slide650,,
502,slide651,,
503,slide653,,
504,slide655,,
505,slide656,,
506,slide657,,
507,slide659,,
508,slide661,,
509,slide662,,
510,slide664,,
511,slide665,,
512,slide666,,
513,slide668,,
514,slide669,,
515,slide670,,
516,slide672,,
517,slide673,,
518,slide674,,
519,slide675,,
520,slide677,,
521,slide678,,
522,slide680,,
523,slide681,,
524,slide682,,
525,slide683,,
526,slide685,,
527,slide686,,
528,slide687,,
529,slide688,,
530,slide691,,
531,slide692,,
532,slide693,,
533,slide694,,
534,slide695,,
535,slide696,,
536,slide697,,
537,slide698,,
538,slide699,,
539,slide700,,
540,slide701,,
541,slide702,,
542,slide704,,
543,slide705,,
544,slide706,,
545,slide707,,
546,slide708,,
547,slide709,,
548,slide710,,
549,slide711,,
550,slide713,,
551,slide714,,
552,slide716,,
553,slide717,,
554,slide719,,
555,slide720,,
556,slide721,,
557,slide722,,
558,slide723,,
559,slide725,,
560,slide727,,
561,slide728,,
562,slide729,,
563,slide730,,
564,slide731,,
565,slide732,,
566,slide733,,
567,slide734,,
568,slide735,,
569,slide737,,
570,slide738,,
571,slide739,,
572,slide741,,
573,slide742,,
574,slide743,,
575,slide744,,
576,slide747,,
577,slide748,,
578,slide749,,
579,slide750,,
580,slide751,,
581,slide752,,
582,slide754,,
583,slide755,,
584,slide756,,
585,slide757,,
586,slide758,,
587,slide759,,
588,slide761,,
589,slide762,,
590,slide763,,
591,slide1001,,
592,slide1002,,
593,slide1003,,
594,slide1004,,
595,slide1006,,
596,slide1007,,
597,slide1009,,
598,slide1010,,
599,slide1011,,
600,slide1012,,
601,slide1014,,
602,slide1015,,
603,slide1016,,
604,slide1017,,
605,slide1018,,
606,slide1019,,
607,slide1020,,
608,slide1021,,
609,slide1023,,
610,slide1024,,
611,slide1026,,
612,slide1028,,
613,slide1030,,
614,slide1031,,
615,slide1032,,
616,slide1033,,
617,slide1034,,
618,slide1035,,
619,slide1036,,
620,slide1037,,
621,slide1038,,
622,slide1039,,
623,slide1040,,
624,slide1043,,
625,slide1044,,
626,slide1046,,
627,slide1047,,
628,slide1048,,
629,slide1050,,
630,slide1053,,
631,slide1054,,
632,slide1055,,
633,slide1056,,
634,slide1057,,
635,slide1058,,
