,train,val,test
301,slide409,,
302,slide410,,
303,slide411,,
304,slide412,,
305,slide413,,
306,slide414,,
307,slide415,,
308,slide416,,
309,slide417,,
310,slide419,,
311,slide420,,
312,slide421,,
313,slide422,,
314,slide424,,
315,slide425,,
316,slide427,,
317,slide428,,
318,slide429,,
319,slide430,,
320,slide433,,
321,slide434,,
322,slide435,,
323,slide436,,
324,slide437,,
325,slide438,,
326,slide439,,
327,slide440,,
328,slide441,,
329,slide442,,
330,slide443,,
331,slide444,,
332,slide445,,
333,slide446,,
334,slide447,,
335,slide448,,
336,slide449,,
337,slide451,,
338,slide452,,
339,slide453,,
340,slide454,,
341,slide455,,
342,slide456,,
343,slide457,,
344,slide458,,
345,slide459,,
346,slide461,,
347,slide462,,
348,slide463,,
349,slide464,,
350,slide465,,
351,slide466,,
352,slide467,,
353,slide468,,
354,slide469,,
355,slide471,,
356,slide472,,
357,slide473,,
358,slide475,,
359,slide477,,
360,slide478,,
361,slide479,,
362,slide480,,
363,slide481,,
364,slide482,,
365,slide483,,
366,slide484,,
367,slide488,,
368,slide489,,
369,slide490,,
370,slide491,,
371,slide492,,
372,slide494,,
373,slide495,,
374,slide496,,
375,slide497,,
376,slide498,,
377,slide499,,
378,slide500,,
379,slide501,,
380,slide502,,
381,slide503,,
382,slide504,,
383,slide505,,
384,slide506,,
385,slide507,,
386,slide508,,
387,slide510,,
388,slide511,,
389,slide513,,
390,slide514,,
391,slide517,,
392,slide518,,
393,slide519,,
394,slide521,,
395,slide522,,
396,slide523,,
397,slide525,,
398,slide526,,
399,slide527,,
400,slide528,,
401,slide529,,
402,slide530,,
403,slide531,,
404,slide532,,
405,slide535,,
406,slide537,,
407,slide539,,
408,slide540,,
409,slide541,,
410,slide542,,
411,slide543,,
412,slide544,,
413,slide545,,
414,slide546,,
415,slide547,,
416,slide548,,
417,slide549,,
418,slide551,,
419,slide552,,
420,slide553,,
421,slide554,,
422,slide557,,
423,slide558,,
424,slide559,,
425,slide561,,
426,slide562,,
427,slide563,,
428,slide564,,
429,slide565,,
430,slide566,,
431,slide569,,
432,slide570,,
433,slide571,,
434,slide572,,
435,slide573,,
436,slide574,,
437,slide575,,
438,slide576,,
439,slide577,,
440,slide578,,
441,slide579,,
442,slide580,,
443,slide581,,
444,slide582,,
445,slide583,,
446,slide584,,
447,slide585,,
448,slide586,,
449,slide587,,
450,slide588,,
451,slide589,,
452,slide590,,
453,slide591,,
454,slide593,,
455,slide594,,
456,slide595,,
457,slide596,,
458,slide598,,
459,slide600,,
460,slide601,,
461,slide603,,
462,slide604,,
463,slide607,,
464,slide1000,,
465,slide1001,,
466,slide1003,,
467,slide1004,,
468,slide1008,,
469,slide1009,,
470,slide1010,,
471,slide1011,,
472,slide1013,,
473,slide1014,,
474,slide1015,,
475,slide1016,,
476,slide1018,,
477,slide1019,,
478,slide1020,,
479,slide1022,,
480,slide1023,,
481,slide1027,,
482,slide1028,,
483,slide1029,,
484,slide1030,,
485,slide1032,,
486,slide1033,,
487,slide1034,,
488,slide1035,,
489,slide1036,,
490,slide1037,,
491,slide1038,,
492,slide1039,,
493,slide1040,,
494,slide1041,,
495,slide1043,,
496,slide1044,,
497,slide1046,,
498,slide1047,,
499,slide1048,,
500,slide1049,,
501,slide1050,,
502,slide1051,,
503,slide1052,,
504,slide1053,,
505,slide1056,,
506,slide1057,,
507,slide1058,,
