,train,val,test
241,slide338,,
242,slide339,,
243,slide340,,
244,slide341,,
245,slide342,,
246,slide344,,
247,slide345,,
248,slide346,,
249,slide347,,
250,slide348,,
251,slide349,,
252,slide350,,
253,slide352,,
254,slide353,,
255,slide354,,
256,slide356,,
257,slide357,,
258,slide360,,
259,slide361,,
260,slide362,,
261,slide363,,
262,slide364,,
263,slide365,,
264,slide366,,
265,slide367,,
266,slide368,,
267,slide369,,
268,slide370,,
269,slide371,,
270,slide372,,
271,slide373,,
272,slide374,,
273,slide376,,
274,slide377,,
275,slide378,,
276,slide379,,
277,slide380,,
278,slide381,,
279,slide382,,
280,slide384,,
281,slide385,,
282,slide387,,
283,slide389,,
284,slide391,,
285,slide392,,
286,slide393,,
287,slide394,,
288,slide395,,
289,slide396,,
290,slide397,,
291,slide399,,
292,slide400,,
293,slide402,,
294,slide403,,
295,slide404,,
296,slide405,,
297,slide406,,
298,slide407,,
299,slide408,,
300,slide409,,
301,slide410,,
302,slide411,,
303,slide412,,
304,slide413,,
305,slide416,,
306,slide417,,
307,slide418,,
308,slide419,,
309,slide420,,
310,slide421,,
311,slide423,,
312,slide424,,
313,slide425,,
314,slide426,,
315,slide427,,
316,slide428,,
317,slide429,,
318,slide430,,
319,slide431,,
320,slide432,,
321,slide434,,
322,slide435,,
323,slide436,,
324,slide438,,
325,slide439,,
326,slide440,,
327,slide441,,
328,slide442,,
329,slide443,,
330,slide444,,
331,slide445,,
332,slide446,,
333,slide447,,
334,slide448,,
335,slide450,,
336,slide451,,
337,slide452,,
338,slide454,,
339,slide455,,
340,slide458,,
341,slide459,,
342,slide461,,
343,slide462,,
344,slide463,,
345,slide465,,
346,slide466,,
347,slide467,,
348,slide469,,
349,slide470,,
350,slide471,,
351,slide472,,
352,slide473,,
353,slide474,,
354,slide475,,
355,slide476,,
356,slide477,,
357,slide478,,
358,slide479,,
359,slide480,,
360,slide481,,
361,slide482,,
362,slide484,,
363,slide485,,
364,slide486,,
365,slide487,,
366,slide488,,
367,slide489,,
368,slide491,,
369,slide492,,
370,slide494,,
371,slide496,,
372,slide497,,
373,slide498,,
374,slide499,,
375,slide501,,
376,slide503,,
377,slide504,,
378,slide505,,
379,slide506,,
380,slide507,,
381,slide508,,
382,slide510,,
383,slide512,,
384,slide513,,
385,slide514,,
386,slide515,,
387,slide516,,
388,slide517,,
389,slide519,,
390,slide520,,
391,slide521,,
392,slide522,,
393,slide524,,
394,slide526,,
395,slide530,,
396,slide531,,
397,slide533,,
398,slide535,,
399,slide536,,
400,slide538,,
401,slide539,,
402,slide543,,
403,slide545,,
404,slide546,,
405,slide548,,
406,slide549,,
407,slide550,,
408,slide551,,
409,slide553,,
410,slide555,,
411,slide556,,
412,slide557,,
413,slide558,,
414,slide559,,
415,slide560,,
416,slide561,,
417,slide562,,
418,slide563,,
419,slide564,,
420,slide565,,
421,slide566,,
422,slide567,,
423,slide570,,
424,slide571,,
425,slide572,,
426,slide575,,
427,slide576,,
428,slide577,,
429,slide578,,
430,slide580,,
431,slide581,,
432,slide583,,
433,slide584,,
434,slide585,,
435,slide586,,
436,slide587,,
437,slide588,,
438,slide590,,
439,slide592,,
440,slide593,,
441,slide594,,
442,slide595,,
443,slide597,,
444,slide599,,
445,slide600,,
446,slide601,,
447,slide602,,
448,slide603,,
449,slide604,,
450,slide605,,
451,slide606,,
452,slide607,,
453,slide610,,
454,slide611,,
455,slide612,,
456,slide613,,
457,slide1000,,
458,slide1001,,
459,slide1002,,
460,slide1003,,
461,slide1004,,
462,slide1005,,
463,slide1006,,
464,slide1007,,
465,slide1008,,
466,slide1009,,
467,slide1010,,
468,slide1012,,
469,slide1013,,
470,slide1014,,
471,slide1015,,
472,slide1016,,
473,slide1017,,
474,slide1018,,
475,slide1019,,
476,slide1020,,
477,slide1021,,
478,slide1023,,
479,slide1024,,
480,slide1026,,
481,slide1027,,
482,slide1028,,
483,slide1029,,
484,slide1030,,
485,slide1031,,
486,slide1032,,
487,slide1033,,
488,slide1034,,
489,slide1035,,
490,slide1036,,
491,slide1037,,
492,slide1038,,
493,slide1039,,
494,slide1041,,
495,slide1042,,
496,slide1045,,
497,slide1046,,
498,slide1047,,
499,slide1048,,
500,slide1049,,
501,slide1050,,
502,slide1051,,
503,slide1052,,
504,slide1055,,
505,slide1056,,
506,slide1057,,
507,slide1058,,
