,train,val,test
89,slide147,slide888,slide867
90,slide148,slide899,slide869
91,slide150,slide903,slide881
92,slide151,slide909,slide882
93,slide153,slide923,slide926
94,slide155,slide927,slide957
95,slide156,slide929,slide963
96,slide158,slide970,slide968
97,slide160,slide988,slide980
98,slide161,slide993,slide983
99,slide162,slide998,slide984
100,slide163,slide1002,slide987
101,slide165,slide1010,slide991
102,slide166,slide1011,slide1012
103,slide167,slide1022,slide1020
104,slide168,slide1033,slide1024
105,slide169,slide1039,slide1032
106,slide170,,
107,slide171,,
108,slide172,,
109,slide173,,
110,slide174,,
111,slide176,,
112,slide177,,
113,slide179,,
114,slide180,,
115,slide181,,
116,slide182,,
117,slide183,,
118,slide184,,
119,slide185,,
120,slide186,,
121,slide188,,
122,slide189,,
123,slide190,,
124,slide191,,
125,slide192,,
126,slide193,,
127,slide194,,
128,slide195,,
129,slide196,,
130,slide197,,
131,slide198,,
132,slide201,,
133,slide202,,
134,slide203,,
135,slide205,,
136,slide206,,
137,slide207,,
138,slide209,,
139,slide210,,
140,slide211,,
141,slide213,,
142,slide214,,
143,slide215,,
144,slide216,,
145,slide217,,
146,slide219,,
147,slide220,,
148,slide221,,
149,slide222,,
150,slide223,,
151,slide224,,
152,slide225,,
153,slide226,,
154,slide227,,
155,slide228,,
156,slide229,,
157,slide230,,
158,slide231,,
159,slide232,,
160,slide233,,
161,slide234,,
162,slide235,,
163,slide236,,
164,slide237,,
165,slide239,,
166,slide240,,
167,slide241,,
168,slide242,,
169,slide244,,
170,slide245,,
171,slide246,,
172,slide247,,
173,slide248,,
174,slide249,,
175,slide250,,
176,slide251,,
177,slide252,,
178,slide253,,
179,slide254,,
180,slide255,,
181,slide256,,
182,slide257,,
183,slide258,,
184,slide260,,
185,slide262,,
186,slide263,,
187,slide264,,
188,slide266,,
189,slide268,,
190,slide269,,
191,slide270,,
192,slide271,,
193,slide272,,
194,slide275,,
195,slide276,,
196,slide278,,
197,slide279,,
198,slide280,,
199,slide281,,
200,slide282,,
201,slide283,,
202,slide285,,
203,slide286,,
204,slide289,,
205,slide290,,
206,slide291,,
207,slide292,,
208,slide293,,
209,slide294,,
210,slide295,,
211,slide296,,
212,slide297,,
213,slide298,,
214,slide299,,
215,slide300,,
216,slide301,,
217,slide302,,
218,slide303,,
219,slide304,,
220,slide305,,
221,slide306,,
222,slide307,,
223,slide309,,
224,slide310,,
225,slide311,,
226,slide312,,
227,slide313,,
228,slide314,,
229,slide315,,
230,slide316,,
231,slide317,,
232,slide319,,
233,slide321,,
234,slide323,,
235,slide324,,
236,slide325,,
237,slide326,,
238,slide328,,
239,slide329,,
240,slide330,,
241,slide331,,
242,slide332,,
243,slide333,,
244,slide334,,
245,slide335,,
246,slide336,,
247,slide337,,
248,slide338,,
249,slide340,,
250,slide341,,
251,slide342,,
252,slide343,,
253,slide346,,
254,slide347,,
255,slide348,,
256,slide349,,
257,slide350,,
258,slide353,,
259,slide354,,
260,slide356,,
261,slide358,,
262,slide359,,
263,slide361,,
264,slide362,,
265,slide363,,
266,slide365,,
267,slide366,,
268,slide368,,
269,slide372,,
270,slide373,,
271,slide375,,
272,slide378,,
273,slide379,,
274,slide380,,
275,slide381,,
276,slide382,,
277,slide383,,
278,slide384,,
279,slide385,,
280,slide388,,
281,slide389,,
282,slide391,,
283,slide393,,
284,slide394,,
285,slide396,,
286,slide397,,
287,slide398,,
288,slide399,,
289,slide400,,
290,slide401,,
291,slide402,,
292,slide403,,
293,slide404,,
294,slide405,,
295,slide406,,
296,slide407,,
297,slide408,,
298,slide409,,
299,slide410,,
300,slide411,,
301,slide412,,
302,slide414,,
303,slide416,,
304,slide418,,
305,slide419,,
306,slide420,,
307,slide421,,
308,slide422,,
309,slide423,,
310,slide424,,
311,slide425,,
312,slide427,,
313,slide428,,
314,slide429,,
315,slide432,,
316,slide433,,
317,slide436,,
318,slide437,,
319,slide438,,
320,slide439,,
321,slide440,,
322,slide441,,
323,slide442,,
324,slide443,,
325,slide444,,
326,slide446,,
327,slide447,,
328,slide448,,
329,slide449,,
330,slide450,,
331,slide451,,
332,slide452,,
333,slide453,,
334,slide454,,
335,slide456,,
336,slide458,,
337,slide459,,
338,slide460,,
339,slide461,,
340,slide466,,
341,slide467,,
342,slide468,,
343,slide469,,
344,slide470,,
345,slide471,,
346,slide472,,
347,slide474,,
348,slide476,,
349,slide477,,
350,slide478,,
351,slide479,,
352,slide481,,
353,slide482,,
354,slide484,,
355,slide485,,
356,slide486,,
357,slide487,,
358,slide488,,
359,slide490,,
360,slide491,,
361,slide492,,
362,slide497,,
363,slide498,,
364,slide500,,
365,slide501,,
366,slide502,,
367,slide503,,
368,slide504,,
369,slide505,,
370,slide506,,
371,slide507,,
372,slide508,,
373,slide510,,
374,slide512,,
375,slide514,,
376,slide515,,
377,slide518,,
378,slide519,,
379,slide520,,
380,slide521,,
381,slide522,,
382,slide524,,
383,slide526,,
384,slide527,,
385,slide530,,
386,slide531,,
387,slide532,,
388,slide534,,
389,slide535,,
390,slide536,,
391,slide537,,
392,slide539,,
393,slide540,,
394,slide541,,
395,slide542,,
396,slide543,,
397,slide544,,
398,slide545,,
399,slide546,,
400,slide548,,
401,slide549,,
402,slide550,,
403,slide552,,
404,slide553,,
405,slide554,,
406,slide557,,
407,slide558,,
408,slide559,,
409,slide560,,
410,slide563,,
411,slide564,,
412,slide565,,
413,slide566,,
414,slide567,,
415,slide568,,
416,slide569,,
417,slide570,,
418,slide571,,
419,slide572,,
420,slide573,,
421,slide574,,
422,slide575,,
423,slide577,,
424,slide579,,
425,slide580,,
426,slide581,,
427,slide582,,
428,slide583,,
429,slide584,,
430,slide585,,
431,slide586,,
432,slide587,,
433,slide588,,
434,slide589,,
435,slide590,,
436,slide591,,
437,slide592,,
438,slide593,,
439,slide594,,
440,slide595,,
441,slide596,,
442,slide598,,
443,slide600,,
444,slide601,,
445,slide602,,
446,slide603,,
447,slide605,,
448,slide607,,
449,slide609,,
450,slide610,,
451,slide611,,
452,slide612,,
453,slide615,,
454,slide616,,
455,slide618,,
456,slide619,,
457,slide624,,
458,slide626,,
459,slide1000,,
460,slide1001,,
461,slide1003,,
462,slide1004,,
463,slide1005,,
464,slide1006,,
465,slide1007,,
466,slide1008,,
467,slide1009,,
468,slide1013,,
469,slide1014,,
470,slide1015,,
471,slide1016,,
472,slide1017,,
473,slide1018,,
474,slide1019,,
475,slide1021,,
476,slide1023,,
477,slide1025,,
478,slide1026,,
479,slide1027,,
480,slide1028,,
481,slide1029,,
482,slide1030,,
483,slide1031,,
484,slide1034,,
485,slide1035,,
486,slide1036,,
487,slide1037,,
488,slide1038,,
489,slide1040,,
490,slide1041,,
491,slide1042,,
492,slide1043,,
493,slide1044,,
494,slide1045,,
495,slide1046,,
496,slide1047,,
497,slide1048,,
498,slide1049,,
499,slide1050,,
500,slide1051,,
501,slide1052,,
502,slide1053,,
503,slide1054,,
504,slide1055,,
505,slide1056,,
506,slide1057,,
507,slide1058,,
