,train,val,test
435,slide584,,
436,slide585,,
437,slide587,,
438,slide588,,
439,slide589,,
440,slide591,,
441,slide592,,
442,slide594,,
443,slide596,,
444,slide597,,
445,slide598,,
446,slide599,,
447,slide600,,
448,slide601,,
449,slide603,,
450,slide604,,
451,slide605,,
452,slide606,,
453,slide608,,
454,slide609,,
455,slide610,,
456,slide611,,
457,slide612,,
458,slide613,,
459,slide614,,
460,slide615,,
461,slide616,,
462,slide617,,
463,slide618,,
464,slide620,,
465,slide1000,,
466,slide1001,,
467,slide1002,,
468,slide1003,,
469,slide1005,,
470,slide1008,,
471,slide1009,,
472,slide1011,,
473,slide1013,,
474,slide1014,,
475,slide1016,,
476,slide1018,,
477,slide1019,,
478,slide1022,,
479,slide1023,,
480,slide1024,,
481,slide1025,,
482,slide1026,,
483,slide1027,,
484,slide1028,,
485,slide1029,,
486,slide1032,,
487,slide1034,,
488,slide1035,,
489,slide1037,,
490,slide1038,,
491,slide1039,,
492,slide1040,,
493,slide1041,,
494,slide1042,,
495,slide1043,,
496,slide1044,,
497,slide1045,,
498,slide1046,,
499,slide1047,,
500,slide1048,,
501,slide1049,,
502,slide1052,,
503,slide1053,,
504,slide1055,,
505,slide1056,,
506,slide1057,,
507,slide1058,,
