,train,val,test
119,slide198,,
120,slide199,,
121,slide200,,
122,slide201,,
123,slide202,,
124,slide203,,
125,slide204,,
126,slide205,,
127,slide206,,
128,slide207,,
129,slide208,,
130,slide209,,
131,slide210,,
132,slide211,,
133,slide212,,
134,slide213,,
135,slide214,,
136,slide215,,
137,slide216,,
138,slide217,,
139,slide218,,
140,slide220,,
141,slide221,,
142,slide222,,
143,slide223,,
144,slide225,,
145,slide226,,
146,slide227,,
147,slide228,,
148,slide230,,
149,slide231,,
150,slide232,,
151,slide233,,
152,slide234,,
153,slide235,,
154,slide236,,
155,slide237,,
156,slide238,,
157,slide239,,
158,slide240,,
159,slide241,,
160,slide243,,
161,slide245,,
162,slide246,,
163,slide247,,
164,slide248,,
165,slide249,,
166,slide250,,
167,slide251,,
168,slide252,,
169,slide253,,
170,slide254,,
171,slide255,,
172,slide257,,
173,slide259,,
174,slide260,,
175,slide261,,
176,slide262,,
177,slide263,,
178,slide264,,
179,slide267,,
180,slide268,,
181,slide269,,
182,slide271,,
183,slide272,,
184,slide273,,
185,slide274,,
186,slide275,,
187,slide276,,
188,slide278,,
189,slide279,,
190,slide280,,
191,slide281,,
192,slide283,,
193,slide284,,
194,slide285,,
195,slide286,,
196,slide287,,
197,slide288,,
198,slide289,,
199,slide290,,
200,slide291,,
201,slide292,,
202,slide293,,
203,slide295,,
204,slide296,,
205,slide297,,
206,slide298,,
207,slide299,,
208,slide300,,
209,slide301,,
210,slide303,,
211,slide304,,
212,slide305,,
213,slide306,,
214,slide307,,
215,slide308,,
216,slide310,,
217,slide311,,
218,slide312,,
219,slide313,,
220,slide314,,
221,slide315,,
222,slide316,,
223,slide317,,
224,slide318,,
225,slide319,,
226,slide320,,
227,slide323,,
228,slide324,,
229,slide325,,
230,slide326,,
231,slide327,,
232,slide328,,
233,slide329,,
234,slide331,,
235,slide332,,
236,slide333,,
237,slide334,,
238,slide335,,
239,slide336,,
240,slide338,,
241,slide339,,
242,slide342,,
243,slide343,,
244,slide344,,
245,slide345,,
246,slide346,,
247,slide347,,
248,slide348,,
249,slide349,,
250,slide352,,
251,slide354,,
252,slide355,,
253,slide357,,
254,slide358,,
255,slide360,,
256,slide361,,
257,slide362,,
258,slide366,,
259,slide369,,
260,slide370,,
261,slide371,,
262,slide372,,
263,slide374,,
264,slide375,,
265,slide376,,
266,slide377,,
267,slide379,,
268,slide380,,
269,slide381,,
270,slide382,,
271,slide383,,
272,slide384,,
273,slide385,,
274,slide386,,
275,slide387,,
276,slide388,,
277,slide389,,
278,slide391,,
279,slide392,,
280,slide394,,
281,slide396,,
282,slide397,,
283,slide398,,
284,slide399,,
285,slide400,,
286,slide401,,
287,slide402,,
288,slide404,,
289,slide405,,
290,slide406,,
291,slide408,,
292,slide409,,
293,slide411,,
294,slide414,,
295,slide415,,
296,slide416,,
297,slide417,,
298,slide418,,
299,slide420,,
300,slide421,,
301,slide422,,
302,slide424,,
303,slide425,,
304,slide426,,
305,slide427,,
306,slide428,,
307,slide430,,
308,slide431,,
309,slide432,,
310,slide433,,
311,slide434,,
312,slide436,,
313,slide437,,
314,slide438,,
315,slide439,,
316,slide442,,
317,slide444,,
318,slide445,,
319,slide447,,
320,slide449,,
321,slide450,,
322,slide451,,
323,slide452,,
324,slide453,,
325,slide454,,
326,slide455,,
327,slide457,,
328,slide458,,
329,slide459,,
330,slide461,,
331,slide463,,
332,slide464,,
333,slide465,,
334,slide466,,
335,slide467,,
336,slide468,,
337,slide469,,
338,slide470,,
339,slide471,,
340,slide472,,
341,slide473,,
342,slide474,,
343,slide475,,
344,slide476,,
345,slide477,,
346,slide478,,
347,slide479,,
348,slide481,,
349,slide482,,
350,slide483,,
351,slide484,,
352,slide485,,
353,slide486,,
354,slide487,,
355,slide488,,
356,slide491,,
357,slide492,,
358,slide493,,
359,slide494,,
360,slide495,,
361,slide496,,
362,slide498,,
363,slide500,,
364,slide501,,
365,slide502,,
366,slide505,,
367,slide506,,
368,slide507,,
369,slide508,,
370,slide509,,
371,slide510,,
372,slide511,,
373,slide513,,
374,slide515,,
375,slide516,,
376,slide517,,
377,slide518,,
378,slide519,,
379,slide520,,
380,slide521,,
381,slide522,,
382,slide523,,
383,slide524,,
384,slide525,,
385,slide526,,
386,slide528,,
387,slide529,,
388,slide530,,
389,slide532,,
390,slide533,,
391,slide534,,
392,slide535,,
393,slide536,,
394,slide537,,
395,slide538,,
396,slide539,,
397,slide540,,
398,slide543,,
399,slide544,,
400,slide549,,
401,slide550,,
402,slide552,,
403,slide554,,
404,slide555,,
405,slide556,,
406,slide557,,
407,slide558,,
408,slide559,,
409,slide560,,
410,slide561,,
411,slide562,,
412,slide564,,
413,slide565,,
414,slide566,,
415,slide568,,
416,slide569,,
417,slide571,,
418,slide572,,
419,slide574,,
420,slide576,,
421,slide577,,
422,slide578,,
423,slide579,,
424,slide580,,
425,slide581,,
426,slide583,,
427,slide584,,
428,slide585,,
429,slide586,,
430,slide587,,
431,slide588,,
432,slide589,,
433,slide590,,
434,slide591,,
435,slide592,,
436,slide593,,
437,slide595,,
438,slide596,,
439,slide597,,
440,slide598,,
441,slide599,,
442,slide600,,
443,slide601,,
444,slide602,,
445,slide603,,
446,slide605,,
447,slide606,,
448,slide608,,
449,slide609,,
450,slide610,,
451,slide612,,
452,slide613,,
453,slide614,,
454,slide615,,
455,slide618,,
456,slide619,,
457,slide622,,
458,slide624,,
459,slide625,,
460,slide626,,
461,slide629,,
462,slide1001,,
463,slide1002,,
464,slide1003,,
465,slide1004,,
466,slide1008,,
467,slide1010,,
468,slide1011,,
469,slide1012,,
470,slide1013,,
471,slide1014,,
472,slide1015,,
473,slide1016,,
474,slide1017,,
475,slide1018,,
476,slide1019,,
477,slide1020,,
478,slide1021,,
479,slide1022,,
480,slide1023,,
481,slide1024,,
482,slide1026,,
483,slide1027,,
484,slide1028,,
485,slide1029,,
486,slide1030,,
487,slide1031,,
488,slide1032,,
489,slide1033,,
490,slide1034,,
491,slide1035,,
492,slide1038,,
493,slide1039,,
494,slide1040,,
495,slide1041,,
496,slide1042,,
497,slide1044,,
498,slide1046,,
499,slide1048,,
500,slide1049,,
501,slide1050,,
502,slide1051,,
503,slide1053,,
504,slide1054,,
505,slide1055,,
506,slide1057,,
507,slide1058,,
