,train,val,test
406,slide550,,
407,slide553,,
408,slide554,,
409,slide555,,
410,slide556,,
411,slide557,,
412,slide558,,
413,slide559,,
414,slide560,,
415,slide561,,
416,slide562,,
417,slide563,,
418,slide564,,
419,slide565,,
420,slide566,,
421,slide567,,
422,slide569,,
423,slide570,,
424,slide571,,
425,slide573,,
426,slide574,,
427,slide575,,
428,slide577,,
429,slide578,,
430,slide579,,
431,slide580,,
432,slide581,,
433,slide582,,
434,slide583,,
435,slide584,,
436,slide586,,
437,slide587,,
438,slide588,,
439,slide589,,
440,slide590,,
441,slide592,,
442,slide593,,
443,slide594,,
444,slide595,,
445,slide596,,
446,slide598,,
447,slide600,,
448,slide601,,
449,slide602,,
450,slide603,,
451,slide604,,
452,slide605,,
453,slide606,,
454,slide607,,
455,slide608,,
456,slide609,,
457,slide610,,
458,slide612,,
459,slide613,,
460,slide614,,
461,slide615,,
462,slide616,,
463,slide1001,,
464,slide1002,,
465,slide1003,,
466,slide1004,,
467,slide1006,,
468,slide1007,,
469,slide1009,,
470,slide1010,,
471,slide1011,,
472,slide1012,,
473,slide1014,,
474,slide1015,,
475,slide1016,,
476,slide1017,,
477,slide1018,,
478,slide1019,,
479,slide1020,,
480,slide1021,,
481,slide1023,,
482,slide1024,,
483,slide1026,,
484,slide1028,,
485,slide1030,,
486,slide1031,,
487,slide1032,,
488,slide1033,,
489,slide1034,,
490,slide1035,,
491,slide1036,,
492,slide1037,,
493,slide1038,,
494,slide1039,,
495,slide1040,,
496,slide1043,,
497,slide1044,,
498,slide1046,,
499,slide1047,,
500,slide1048,,
501,slide1050,,
502,slide1053,,
503,slide1054,,
504,slide1055,,
505,slide1056,,
506,slide1057,,
507,slide1058,,
