,train,val,test
170,slide350,,
171,slide351,,
172,slide352,,
173,slide354,,
174,slide355,,
175,slide36,,
176,slide360,,
177,slide361,,
178,slide363,,
179,slide364,,
180,slide367,,
181,slide369,,
182,slide370,,
183,slide376,,
184,slide378,,
185,slide379,,
186,slide380,,
187,slide382,,
188,slide384,,
189,slide385,,
190,slide388,,
191,slide390,,
192,slide394,,
193,slide395,,
194,slide396,,
195,slide399,,
196,slide4,,
197,slide40,,
198,slide400,,
199,slide401,,
200,slide405,,
201,slide406,,
202,slide41,,
203,slide410,,
204,slide411,,
205,slide413,,
206,slide414,,
207,slide415,,
208,slide418,,
209,slide42,,
210,slide423,,
211,slide424,,
212,slide426,,
213,slide427,,
214,slide429,,
215,slide43,,
216,slide430,,
217,slide432,,
218,slide433,,
219,slide436,,
220,slide437,,
221,slide439,,
222,slide44,,
223,slide440,,
224,slide441,,
225,slide444,,
226,slide447,,
227,slide449,,
228,slide45,,
229,slide451,,
230,slide452,,
231,slide453,,
232,slide454,,
233,slide455,,
234,slide46,,
235,slide462,,
236,slide463,,
237,slide467,,
238,slide468,,
239,slide469,,
240,slide47,,
241,slide473,,
242,slide474,,
243,slide475,,
244,slide476,,
245,slide477,,
246,slide479,,
247,slide480,,
248,slide483,,
249,slide486,,
250,slide487,,
251,slide488,,
252,slide489,,
253,slide493,,
254,slide494,,
255,slide496,,
256,slide498,,
257,slide5,,
258,slide500,,
259,slide505,,
260,slide508,,
261,slide511,,
262,slide512,,
263,slide513,,
264,slide515,,
265,slide517,,
266,slide518,,
267,slide519,,
268,slide52,,
269,slide521,,
270,slide522,,
271,slide524,,
272,slide525,,
273,slide528,,
274,slide529,,
275,slide53,,
276,slide530,,
277,slide532,,
278,slide534,,
279,slide535,,
280,slide538,,
281,slide54,,
282,slide541,,
283,slide543,,
284,slide544,,
285,slide546,,
286,slide548,,
287,slide55,,
288,slide550,,
289,slide554,,
290,slide556,,
291,slide558,,
292,slide560,,
293,slide561,,
294,slide565,,
295,slide567,,
296,slide568,,
297,slide569,,
298,slide57,,
299,slide570,,
300,slide573,,
301,slide578,,
302,slide579,,
303,slide580,,
304,slide581,,
305,slide582,,
306,slide584,,
307,slide585,,
308,slide587,,
309,slide59,,
310,slide590,,
311,slide591,,
312,slide596,,
313,slide6,,
314,slide601,,
315,slide607,,
316,slide608,,
317,slide609,,
318,slide612,,
319,slide613,,
320,slide617,,
321,slide62,,
322,slide620,,
323,slide621,,
324,slide623,,
325,slide627,,
326,slide628,,
327,slide633,,
328,slide64,,
329,slide641,,
330,slide644,,
331,slide645,,
332,slide646,,
333,slide65,,
334,slide650,,
335,slide651,,
336,slide652,,
337,slide655,,
338,slide657,,
339,slide658,,
340,slide659,,
341,slide66,,
342,slide660,,
343,slide661,,
344,slide662,,
345,slide665,,
346,slide666,,
347,slide668,,
348,slide67,,
349,slide670,,
350,slide671,,
351,slide672,,
352,slide673,,
353,slide674,,
354,slide675,,
355,slide676,,
356,slide679,,
357,slide68,,
358,slide681,,
359,slide682,,
360,slide684,,
361,slide688,,
362,slide689,,
363,slide690,,
364,slide693,,
365,slide696,,
366,slide70,,
367,slide701,,
368,slide704,,
369,slide706,,
370,slide709,,
371,slide71,,
372,slide712,,
373,slide713,,
374,slide716,,
375,slide717,,
376,slide718,,
377,slide719,,
378,slide721,,
379,slide725,,
380,slide726,,
381,slide728,,
382,slide730,,
383,slide731,,
384,slide732,,
385,slide733,,
386,slide734,,
387,slide736,,
388,slide738,,
389,slide739,,
390,slide741,,
391,slide744,,
392,slide746,,
393,slide1002,,
394,slide1010,,
395,slide1014,,
396,slide1020,,
397,slide1026,,
398,slide103,,
399,slide1031,,
400,slide1038,,
401,slide1044,,
402,slide1048,,
403,slide1052,,
404,slide106,,
405,slide107,,
406,slide110,,
407,slide118,,
408,slide121,,
409,slide122,,
410,slide129,,
411,slide135,,
412,slide137,,
413,slide14,,
414,slide143,,
415,slide144,,
416,slide145,,
417,slide15,,
418,slide151,,
419,slide152,,
420,slide154,,
421,slide163,,
422,slide164,,
423,slide165,,
424,slide166,,
425,slide169,,
426,slide170,,
427,slide171,,
428,slide172,,
429,slide173,,
430,slide174,,
431,slide177,,
432,slide180,,
433,slide186,,
434,slide19,,
435,slide191,,
436,slide2,,
437,slide200,,
438,slide210,,
439,slide211,,
440,slide212,,
441,slide216,,
442,slide217,,
443,slide218,,
444,slide221,,
445,slide224,,
446,slide226,,
447,slide228,,
448,slide229,,
449,slide230,,
450,slide231,,
451,slide232,,
452,slide233,,
453,slide236,,
454,slide243,,
455,slide246,,
456,slide247,,
457,slide248,,
458,slide25,,
459,slide251,,
460,slide256,,
461,slide259,,
462,slide26,,
463,slide264,,
464,slide269,,
465,slide276,,
466,slide279,,
467,slide301,,
468,slide302,,
469,slide304,,
470,slide307,,
471,slide308,,
472,slide309,,
473,slide310,,
474,slide314,,
475,slide315,,
476,slide320,,
477,slide321,,
478,slide326,,
479,slide333,,
480,slide334,,
481,slide336,,
482,slide339,,
483,slide34,,
484,slide346,,
485,slide347,,
486,slide35,,
487,slide357,,
488,slide358,,
489,slide359,,
490,slide362,,
491,slide365,,
492,slide366,,
493,slide368,,
494,slide37,,
495,slide372,,
496,slide373,,
497,slide38,,
498,slide383,,
499,slide386,,
500,slide387,,
501,slide389,,
502,slide39,,
503,slide391,,
504,slide402,,
505,slide403,,
506,slide408,,
507,slide409,,
508,slide420,,
509,slide425,,
510,slide428,,
511,slide431,,
512,slide434,,
513,slide435,,
514,slide438,,
515,slide442,,
516,slide445,,
517,slide450,,
518,slide456,,
519,slide457,,
520,slide458,,
521,slide460,,
522,slide461,,
523,slide471,,
524,slide472,,
525,slide478,,
526,slide48,,
527,slide481,,
528,slide482,,
529,slide484,,
530,slide485,,
531,slide49,,
532,slide490,,
533,slide495,,
534,slide497,,
535,slide499,,
536,slide501,,
537,slide504,,
538,slide506,,
539,slide509,,
540,slide51,,
541,slide514,,
542,slide516,,
543,slide523,,
544,slide526,,
545,slide527,,
546,slide531,,
547,slide533,,
548,slide536,,
549,slide537,,
550,slide539,,
551,slide540,,
552,slide542,,
553,slide545,,
554,slide547,,
555,slide549,,
556,slide551,,
557,slide553,,
558,slide555,,
559,slide559,,
560,slide56,,
561,slide562,,
562,slide563,,
563,slide572,,
564,slide574,,
565,slide575,,
566,slide576,,
567,slide58,,
568,slide583,,
569,slide586,,
570,slide588,,
571,slide589,,
572,slide593,,
573,slide594,,
574,slide595,,
575,slide597,,
576,slide598,,
577,slide599,,
578,slide60,,
579,slide600,,
580,slide605,,
581,slide606,,
582,slide61,,
583,slide611,,
584,slide615,,
585,slide618,,
586,slide624,,
587,slide625,,
588,slide626,,
589,slide629,,
590,slide631,,
591,slide634,,
592,slide636,,
593,slide637,,
594,slide638,,
595,slide639,,
596,slide642,,
597,slide643,,
598,slide648,,
599,slide649,,
600,slide653,,
601,slide664,,
602,slide669,,
603,slide677,,
604,slide680,,
605,slide685,,
606,slide686,,
607,slide687,,
608,slide691,,
609,slide694,,
610,slide695,,
611,slide697,,
612,slide699,,
613,slide700,,
614,slide703,,
615,slide705,,
616,slide707,,
617,slide708,,
618,slide710,,
619,slide711,,
620,slide714,,
621,slide715,,
622,slide72,,
623,slide722,,
624,slide723,,
625,slide727,,
626,slide729,,
627,slide73,,
628,slide735,,
629,slide737,,
630,slide74,,
631,slide740,,
632,slide743,,
633,slide748,,
634,slide752,,
635,slide753,,
