,train,val,test
175,slide350,,
176,slide351,,
177,slide353,,
178,slide355,,
179,slide356,,
180,slide36,,
181,slide360,,
182,slide361,,
183,slide363,,
184,slide364,,
185,slide367,,
186,slide369,,
187,slide370,,
188,slide371,,
189,slide376,,
190,slide377,,
191,slide378,,
192,slide379,,
193,slide380,,
194,slide382,,
195,slide384,,
196,slide385,,
197,slide388,,
198,slide392,,
199,slide395,,
200,slide396,,
201,slide397,,
202,slide399,,
203,slide4,,
204,slide40,,
205,slide401,,
206,slide405,,
207,slide406,,
208,slide407,,
209,slide410,,
210,slide411,,
211,slide412,,
212,slide413,,
213,slide414,,
214,slide415,,
215,slide416,,
216,slide419,,
217,slide421,,
218,slide422,,
219,slide424,,
220,slide427,,
221,slide429,,
222,slide43,,
223,slide430,,
224,slide433,,
225,slide436,,
226,slide437,,
227,slide439,,
228,slide44,,
229,slide440,,
230,slide441,,
231,slide444,,
232,slide446,,
233,slide447,,
234,slide449,,
235,slide45,,
236,slide451,,
237,slide452,,
238,slide453,,
239,slide454,,
240,slide455,,
241,slide459,,
242,slide46,,
243,slide462,,
244,slide463,,
245,slide465,,
246,slide466,,
247,slide467,,
248,slide468,,
249,slide469,,
250,slide47,,
251,slide473,,
252,slide475,,
253,slide477,,
254,slide479,,
255,slide480,,
256,slide483,,
257,slide488,,
258,slide489,,
259,slide491,,
260,slide494,,
261,slide496,,
262,slide498,,
263,slide5,,
264,slide500,,
265,slide503,,
266,slide505,,
267,slide508,,
268,slide511,,
269,slide513,,
270,slide517,,
271,slide518,,
272,slide519,,
273,slide52,,
274,slide521,,
275,slide522,,
276,slide525,,
277,slide528,,
278,slide529,,
279,slide530,,
280,slide532,,
281,slide535,,
282,slide541,,
283,slide543,,
284,slide544,,
285,slide546,,
286,slide548,,
287,slide55,,
288,slide552,,
289,slide554,,
290,slide557,,
291,slide558,,
292,slide561,,
293,slide565,,
294,slide566,,
295,slide569,,
296,slide57,,
297,slide570,,
298,slide573,,
299,slide578,,
300,slide579,,
301,slide580,,
302,slide581,,
303,slide582,,
304,slide584,,
305,slide585,,
306,slide587,,
307,slide59,,
308,slide590,,
309,slide591,,
310,slide596,,
311,slide6,,
312,slide601,,
313,slide607,,
314,slide608,,
315,slide609,,
316,slide610,,
317,slide612,,
318,slide613,,
319,slide614,,
320,slide616,,
321,slide617,,
322,slide62,,
323,slide620,,
324,slide623,,
325,slide627,,
326,slide63,,
327,slide633,,
328,slide635,,
329,slide64,,
330,slide640,,
331,slide644,,
332,slide645,,
333,slide646,,
334,slide647,,
335,slide65,,
336,slide651,,
337,slide652,,
338,slide655,,
339,slide657,,
340,slide659,,
341,slide660,,
342,slide661,,
343,slide662,,
344,slide665,,
345,slide667,,
346,slide668,,
347,slide67,,
348,slide670,,
349,slide673,,
350,slide674,,
351,slide675,,
352,slide676,,
353,slide678,,
354,slide679,,
355,slide68,,
356,slide682,,
357,slide688,,
358,slide69,,
359,slide690,,
360,slide692,,
361,slide693,,
362,slide696,,
363,slide698,,
364,slide70,,
365,slide701,,
366,slide702,,
367,slide704,,
368,slide706,,
369,slide709,,
370,slide71,,
371,slide712,,
372,slide713,,
373,slide716,,
374,slide717,,
375,slide718,,
376,slide719,,
377,slide720,,
378,slide721,,
379,slide725,,
380,slide726,,
381,slide728,,
382,slide730,,
383,slide731,,
384,slide732,,
385,slide733,,
386,slide734,,
387,slide736,,
388,slide738,,
389,slide739,,
390,slide741,,
391,slide742,,
392,slide747,,
393,slide1010,,
394,slide1014,,
395,slide1020,,
396,slide1038,,
397,slide1044,,
398,slide1046,,
399,slide1048,,
400,slide1050,,
401,slide1052,,
402,slide1057,,
403,slide106,,
404,slide107,,
405,slide110,,
406,slide118,,
407,slide120,,
408,slide121,,
409,slide122,,
410,slide124,,
411,slide129,,
412,slide135,,
413,slide137,,
414,slide14,,
415,slide143,,
416,slide144,,
417,slide145,,
418,slide149,,
419,slide15,,
420,slide151,,
421,slide152,,
422,slide154,,
423,slide166,,
424,slide169,,
425,slide170,,
426,slide171,,
427,slide172,,
428,slide173,,
429,slide177,,
430,slide180,,
431,slide182,,
432,slide186,,
433,slide19,,
434,slide191,,
435,slide2,,
436,slide200,,
437,slide202,,
438,slide211,,
439,slide212,,
440,slide213,,
441,slide216,,
442,slide218,,
443,slide221,,
444,slide223,,
445,slide224,,
446,slide226,,
447,slide229,,
448,slide230,,
449,slide231,,
450,slide232,,
451,slide236,,
452,slide238,,
453,slide243,,
454,slide246,,
455,slide248,,
456,slide25,,
457,slide250,,
458,slide251,,
459,slide256,,
460,slide259,,
461,slide26,,
462,slide264,,
463,slide266,,
464,slide267,,
465,slide269,,
466,slide27,,
467,slide279,,
468,slide284,,
469,slide301,,
470,slide302,,
471,slide304,,
472,slide306,,
473,slide307,,
474,slide308,,
475,slide309,,
476,slide31,,
477,slide310,,
478,slide315,,
479,slide321,,
480,slide326,,
481,slide333,,
482,slide334,,
483,slide336,,
484,slide34,,
485,slide341,,
486,slide344,,
487,slide346,,
488,slide347,,
489,slide348,,
490,slide357,,
491,slide358,,
492,slide359,,
493,slide362,,
494,slide366,,
495,slide368,,
496,slide37,,
497,slide372,,
498,slide373,,
499,slide375,,
500,slide38,,
501,slide381,,
502,slide383,,
503,slide386,,
504,slide387,,
505,slide389,,
506,slide391,,
507,slide393,,
508,slide398,,
509,slide402,,
510,slide403,,
511,slide404,,
512,slide408,,
513,slide409,,
514,slide417,,
515,slide420,,
516,slide425,,
517,slide428,,
518,slide434,,
519,slide435,,
520,slide438,,
521,slide442,,
522,slide443,,
523,slide445,,
524,slide448,,
525,slide456,,
526,slide457,,
527,slide458,,
528,slide461,,
529,slide464,,
530,slide471,,
531,slide472,,
532,slide478,,
533,slide481,,
534,slide482,,
535,slide484,,
536,slide49,,
537,slide490,,
538,slide492,,
539,slide495,,
540,slide497,,
541,slide499,,
542,slide501,,
543,slide502,,
544,slide504,,
545,slide506,,
546,slide507,,
547,slide51,,
548,slide510,,
549,slide514,,
550,slide523,,
551,slide526,,
552,slide527,,
553,slide531,,
554,slide537,,
555,slide539,,
556,slide540,,
557,slide542,,
558,slide545,,
559,slide547,,
560,slide549,,
561,slide551,,
562,slide553,,
563,slide559,,
564,slide56,,
565,slide562,,
566,slide563,,
567,slide564,,
568,slide571,,
569,slide572,,
570,slide574,,
571,slide575,,
572,slide576,,
573,slide577,,
574,slide58,,
575,slide583,,
576,slide586,,
577,slide588,,
578,slide589,,
579,slide593,,
580,slide594,,
581,slide595,,
582,slide598,,
583,slide60,,
584,slide600,,
585,slide603,,
586,slide604,,
587,slide605,,
588,slide606,,
589,slide61,,
590,slide615,,
591,slide618,,
592,slide619,,
593,slide622,,
594,slide625,,
595,slide626,,
596,slide629,,
597,slide631,,
598,slide634,,
599,slide636,,
600,slide638,,
601,slide642,,
602,slide643,,
603,slide648,,
604,slide653,,
605,slide656,,
606,slide663,,
607,slide669,,
608,slide677,,
609,slide680,,
610,slide685,,
611,slide687,,
612,slide691,,
613,slide695,,
614,slide697,,
615,slide7,,
616,slide703,,
617,slide708,,
618,slide710,,
619,slide711,,
620,slide714,,
621,slide715,,
622,slide722,,
623,slide723,,
624,slide729,,
625,slide73,,
626,slide737,,
627,slide74,,
628,slide740,,
629,slide743,,
630,slide745,,
631,slide748,,
632,slide752,,
633,slide753,,
634,slide76,,
635,slide766,,
