,train,val,test
97,slide235,slide499,slide182
98,slide237,slide497,slide537
99,slide239,slide154,slide321
100,slide24,slide264,slide309
101,slide240,slide230,slide1046
102,slide244,slide169,slide306
103,slide245,slide600,slide708
104,slide249,slide820,slide598
105,slide252,slide825,slide996
106,slide253,,
107,slide254,,
108,slide255,,
109,slide257,,
110,slide258,,
111,slide260,,
112,slide262,,
113,slide263,,
114,slide265,,
115,slide268,,
116,slide270,,
117,slide272,,
118,slide273,,
119,slide274,,
120,slide275,,
121,slide277,,
122,slide278,,
123,slide28,,
124,slide280,,
125,slide281,,
126,slide282,,
127,slide283,,
128,slide285,,
129,slide287,,
130,slide288,,
131,slide289,,
132,slide290,,
133,slide291,,
134,slide292,,
135,slide293,,
136,slide295,,
137,slide296,,
138,slide297,,
139,slide298,,
140,slide299,,
141,slide30,,
142,slide300,,
143,slide303,,
144,slide305,,
145,slide311,,
146,slide312,,
147,slide313,,
148,slide316,,
149,slide317,,
150,slide318,,
151,slide319,,
152,slide32,,
153,slide322,,
154,slide324,,
155,slide327,,
156,slide328,,
157,slide329,,
158,slide33,,
159,slide331,,
160,slide332,,
161,slide335,,
162,slide337,,
163,slide342,,
164,slide343,,
165,slide345,,
166,slide349,,
167,slide350,,
168,slide351,,
169,slide352,,
170,slide353,,
171,slide354,,
172,slide355,,
173,slide356,,
174,slide36,,
175,slide361,,
176,slide364,,
177,slide367,,
178,slide369,,
179,slide370,,
180,slide376,,
181,slide377,,
182,slide379,,
183,slide380,,
184,slide382,,
185,slide384,,
186,slide385,,
187,slide388,,
188,slide390,,
189,slide392,,
190,slide394,,
191,slide395,,
192,slide397,,
193,slide399,,
194,slide4,,
195,slide40,,
196,slide401,,
197,slide406,,
198,slide407,,
199,slide41,,
200,slide410,,
201,slide412,,
202,slide413,,
203,slide414,,
204,slide415,,
205,slide418,,
206,slide419,,
207,slide42,,
208,slide421,,
209,slide422,,
210,slide423,,
211,slide424,,
212,slide426,,
213,slide427,,
214,slide429,,
215,slide430,,
216,slide433,,
217,slide436,,
218,slide44,,
219,slide440,,
220,slide446,,
221,slide449,,
222,slide45,,
223,slide451,,
224,slide453,,
225,slide454,,
226,slide455,,
227,slide459,,
228,slide46,,
229,slide463,,
230,slide465,,
231,slide466,,
232,slide467,,
233,slide468,,
234,slide469,,
235,slide47,,
236,slide470,,
237,slide474,,
238,slide475,,
239,slide476,,
240,slide477,,
241,slide479,,
242,slide480,,
243,slide483,,
244,slide486,,
245,slide487,,
246,slide488,,
247,slide489,,
248,slide496,,
249,slide5,,
250,slide50,,
251,slide500,,
252,slide508,,
253,slide511,,
254,slide513,,
255,slide515,,
256,slide517,,
257,slide518,,
258,slide519,,
259,slide52,,
260,slide520,,
261,slide521,,
262,slide522,,
263,slide524,,
264,slide525,,
265,slide528,,
266,slide529,,
267,slide530,,
268,slide532,,
269,slide534,,
270,slide535,,
271,slide538,,
272,slide54,,
273,slide541,,
274,slide544,,
275,slide546,,
276,slide55,,
277,slide554,,
278,slide556,,
279,slide557,,
280,slide558,,
281,slide566,,
282,slide568,,
283,slide569,,
284,slide57,,
285,slide570,,
286,slide573,,
287,slide578,,
288,slide579,,
289,slide580,,
290,slide581,,
291,slide582,,
292,slide585,,
293,slide587,,
294,slide59,,
295,slide596,,
296,slide6,,
297,slide602,,
298,slide607,,
299,slide608,,
300,slide609,,
301,slide610,,
302,slide613,,
303,slide614,,
304,slide616,,
305,slide617,,
306,slide62,,
307,slide620,,
308,slide621,,
309,slide623,,
310,slide627,,
311,slide628,,
312,slide63,,
313,slide633,,
314,slide1002,,
315,slide1010,,
316,slide1014,,
317,slide1020,,
318,slide1025,,
319,slide1026,,
320,slide103,,
321,slide1031,,
322,slide1038,,
323,slide1044,,
324,slide1048,,
325,slide1050,,
326,slide1052,,
327,slide1057,,
328,slide106,,
329,slide107,,
330,slide110,,
331,slide112,,
332,slide118,,
333,slide120,,
334,slide121,,
335,slide122,,
336,slide123,,
337,slide124,,
338,slide129,,
339,slide135,,
340,slide137,,
341,slide14,,
342,slide143,,
343,slide144,,
344,slide145,,
345,slide149,,
346,slide15,,
347,slide151,,
348,slide152,,
349,slide163,,
350,slide164,,
351,slide165,,
352,slide166,,
353,slide170,,
354,slide171,,
355,slide172,,
356,slide173,,
357,slide177,,
358,slide180,,
359,slide186,,
360,slide19,,
361,slide191,,
362,slide202,,
363,slide210,,
364,slide212,,
365,slide213,,
366,slide216,,
367,slide217,,
368,slide218,,
369,slide221,,
370,slide223,,
371,slide224,,
372,slide226,,
373,slide228,,
374,slide231,,
375,slide232,,
376,slide233,,
377,slide238,,
378,slide243,,
379,slide247,,
380,slide248,,
381,slide25,,
382,slide250,,
383,slide251,,
384,slide256,,
385,slide259,,
386,slide26,,
387,slide266,,
388,slide267,,
389,slide269,,
390,slide27,,
391,slide279,,
392,slide286,,
393,slide301,,
394,slide302,,
395,slide304,,
396,slide307,,
397,slide308,,
398,slide31,,
399,slide310,,
400,slide315,,
401,slide320,,
402,slide326,,
403,slide330,,
404,slide333,,
405,slide334,,
406,slide336,,
407,slide34,,
408,slide341,,
409,slide344,,
410,slide346,,
411,slide347,,
412,slide348,,
413,slide35,,
414,slide357,,
415,slide358,,
416,slide359,,
417,slide362,,
418,slide365,,
419,slide368,,
420,slide37,,
421,slide373,,
422,slide374,,
423,slide375,,
424,slide38,,
425,slide381,,
426,slide386,,
427,slide387,,
428,slide389,,
429,slide39,,
430,slide391,,
431,slide393,,
432,slide402,,
433,slide403,,
434,slide404,,
435,slide408,,
436,slide417,,
437,slide420,,
438,slide425,,
439,slide428,,
440,slide431,,
441,slide434,,
442,slide435,,
443,slide438,,
444,slide443,,
445,slide445,,
446,slide448,,
447,slide456,,
448,slide458,,
449,slide460,,
450,slide461,,
451,slide464,,
452,slide471,,
453,slide472,,
454,slide478,,
455,slide48,,
456,slide481,,
457,slide482,,
458,slide484,,
459,slide485,,
460,slide49,,
461,slide492,,
462,slide495,,
463,slide501,,
464,slide504,,
465,slide506,,
466,slide507,,
467,slide509,,
468,slide51,,
469,slide510,,
470,slide516,,
471,slide523,,
472,slide526,,
473,slide527,,
474,slide536,,
475,slide539,,
476,slide545,,
477,slide547,,
478,slide549,,
479,slide551,,
480,slide553,,
481,slide555,,
482,slide559,,
483,slide56,,
484,slide562,,
485,slide563,,
486,slide564,,
487,slide571,,
488,slide572,,
489,slide574,,
490,slide575,,
491,slide576,,
492,slide577,,
493,slide58,,
494,slide583,,
495,slide586,,
496,slide588,,
497,slide589,,
498,slide592,,
499,slide593,,
500,slide60,,
501,slide603,,
502,slide604,,
503,slide605,,
504,slide61,,
505,slide611,,
506,slide615,,
507,slide618,,
