,train,val,test
461,slide504,,
462,slide506,,
463,slide507,,
464,slide51,,
465,slide510,,
466,slide514,,
467,slide526,,
468,slide527,,
469,slide531,,
470,slide536,,
471,slide537,,
472,slide539,,
473,slide540,,
474,slide542,,
475,slide545,,
476,slide549,,
477,slide553,,
478,slide559,,
479,slide56,,
480,slide563,,
481,slide564,,
482,slide571,,
483,slide572,,
484,slide574,,
485,slide575,,
486,slide577,,
487,slide58,,
488,slide583,,
489,slide586,,
490,slide588,,
491,slide589,,
492,slide592,,
493,slide593,,
494,slide594,,
495,slide595,,
496,slide598,,
497,slide60,,
498,slide600,,
499,slide603,,
500,slide605,,
501,slide61,,
502,slide611,,
503,slide615,,
504,slide618,,
505,slide619,,
506,slide624,,
507,slide626,,
