,train,val,test
407,slide334,,
408,slide336,,
409,slide339,,
410,slide34,,
411,slide344,,
412,slide346,,
413,slide347,,
414,slide348,,
415,slide357,,
416,slide358,,
417,slide362,,
418,slide366,,
419,slide37,,
420,slide372,,
421,slide374,,
422,slide375,,
423,slide38,,
424,slide381,,
425,slide383,,
426,slide386,,
427,slide387,,
428,slide389,,
429,slide391,,
430,slide398,,
431,slide402,,
432,slide404,,
433,slide408,,
434,slide409,,
435,slide417,,
436,slide420,,
437,slide425,,
438,slide428,,
439,slide431,,
440,slide434,,
441,slide438,,
442,slide442,,
443,slide445,,
444,slide450,,
445,slide457,,
446,slide458,,
447,slide461,,
448,slide464,,
449,slide471,,
450,slide472,,
451,slide478,,
452,slide48,,
453,slide481,,
454,slide482,,
455,slide484,,
456,slide485,,
457,slide49,,
458,slide492,,
459,slide495,,
460,slide501,,
461,slide502,,
462,slide506,,
463,slide507,,
464,slide509,,
465,slide51,,
466,slide510,,
467,slide516,,
468,slide523,,
469,slide526,,
470,slide533,,
471,slide536,,
472,slide537,,
473,slide539,,
474,slide540,,
475,slide549,,
476,slide555,,
477,slide559,,
478,slide56,,
479,slide562,,
480,slide564,,
481,slide571,,
482,slide572,,
483,slide574,,
484,slide576,,
485,slide577,,
486,slide583,,
487,slide586,,
488,slide588,,
489,slide589,,
490,slide592,,
491,slide593,,
492,slide595,,
493,slide597,,
494,slide598,,
495,slide599,,
496,slide600,,
497,slide603,,
498,slide605,,
499,slide606,,
500,slide615,,
501,slide618,,
502,slide619,,
503,slide622,,
504,slide624,,
505,slide625,,
506,slide626,,
507,slide629,,
